oshpd_id9,oshpd_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Childrens_or_Cancer_Center,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Not_Defined_Elsewhere,Critical_Access_Hospital,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Invalid,Dx_Births,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_Dx_Invalid,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear
106430705,430705,REGIONAL MEDICAL OF SAN JOSE,225 NORTH JACKSON AVENUE,SAN JOSE,95116,Level II,NO,23,13,183b,,07 - Santa Clara,Santa Clara,General Acute Care,Investor - Corporation,General Medical / Surgical,247,Basic,27271,23476,,,9457,6664,8797,6777,6115,4390,2663,2228,1929,1727,,9619,2039,32063,31,1009,159,5827,331,955,,132,40,2,1,115,246,203,16,48590,96,20,,7286,6743,18584,7929,10205,1768,135,772,5,2370,477,2369,1108,12012,1942,34,3102,2270,66,1946,5980,1978,12413,,,3462,171,269,18,823,5,26,480,38240,4780,299,1837,87,224,26,,50747,2967,39634,8146,4964,4743,,,291,699,694,991,1214,1313,1827,2415,82,181,,3447,291,3670,568,16,1709,6,417,213,403,680,168,79,149,6123,1467,8,0,0,0,0,0,1842,5268,250,1356,991,327,101,1807,3,1274,438,546,947,1637,120,182,190,20,113,1250,200,540,,12,,621,73,488,229,3,18,26,7407,188,65,486,63,25,14,1,,9707,2188,6356,1163,2011
106430763,430763,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,94040,,NO,22,13,183a,,07 - Santa Clara,Santa Clara,General Acute Care,District,General Medical / Surgical,374,Basic,24830,20394,,,6518,4085,6051,6360,5792,4867,3109,2761,4374,1304,3,8278,1587,9236,16,4046,618,21443,589,560,,101,134,44,3,,,134,,43151,508,,,8637,9064,2688,19818,5017,914,160,1174,6,2116,471,2148,1074,11212,2540,52,3547,2136,90,1463,3660,1429,11032,,,3785,126,619,16,196,28,179,407,32824,5472,352,752,92,317,59,,45224,2944,38017,4263,4261,3386,,,87,360,527,684,985,1034,1336,2592,26,16,,1336,184,643,400,6,5074,4,123,84,358,833,193,57,183,4313,1501,2,0,0,0,0,0,489,4808,95,2036,219,106,93,1453,7,1217,261,425,756,870,128,235,136,8,632,883,181,230,9,17,,600,56,671,5,29,535,6,5436,117,17,18,115,38,4,,,7647,628,6764,255,2011
106430779,430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 SAMARITAN DRIVE,SAN JOSE,95124,,NO,24,11,183m,,07 - Santa Clara,Santa Clara,General Acute Care,Investor - Corporation,General Medical / Surgical,332,Basic,19710,15229,1,,4974,3758,4331,4634,5024,3659,2570,2191,2979,820,,3652,1016,6767,17,1298,429,21761,253,210,1,58,26,6,9,31,6,261,9,33966,97,7,,1313,6902,4432,19455,2838,707,73,772,7,1528,324,1727,363,9953,1683,45,1877,675,53,1096,2954,1245,9856,2,,3707,140,201,18,167,3,19,385,24311,4582,308,758,68,267,6,,34940,408,34048,484,4403,3680,1,,248,276,468,802,921,1089,1408,2474,126,272,,824,177,798,264,8,6012,1,97,59,385,646,239,83,50,5262,1263,,0,0,0,0,0,359,4547,175,2719,284,149,109,1794,16,1253,303,433,633,815,150,257,218,1,256,932,197,536,,32,,571,41,625,5,16,35,28,6551,105,19,13,26,27,21,1,,8084,178,7795,111,2011
106430837,430837,OCONNOR HOSPITAL - SAN JOSE,2105 FOREST AVENUE,SAN JOSE,95128,,NO,24,13,183j,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,334,Basic,25263,18814,,,9187,4843,7714,5947,4410,3293,2032,1645,2433,2573,,4757,1912,22608,197,1592,723,12288,137,158,,31,,,,1,,83,,43530,137,,,20673,5662,2230,10671,4841,908,99,603,15,2104,434,2452,1260,9384,2363,36,2739,1139,75,862,6377,1761,11464,2,,3157,151,178,11,323,51,294,380,33986,4206,208,851,31,238,12,,44077,934,38717,4426,3430,2852,,,141,277,385,522,719,762,1006,2129,158,183,,1319,205,1613,98,43,2993,11,116,42,246,754,34,1,56,3771,1260,2,0,0,0,0,0,1134,3319,281,1402,146,94,89,1234,4,1103,302,407,726,518,105,155,128,5,52,829,216,282,1,32,,343,31,317,4,12,192,22,5260,45,9,11,15,18,2,1,,6282,544,5399,339,2011
106430883,430883,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,Level I & Level II - Ped,YES,24,13,183j,,07 - Santa Clara,Santa Clara,General Acute Care,City and/or County,General Medical / Surgical,524,Comprehensive,35641,38125,,,3589,5446,14461,12471,14130,13330,6111,2138,1158,932,,8010,5738,30983,137,2709,1649,24540,112,3078,18,69,17,6,,480,19,2258,2,67429,270,,8,25118,8848,18129,6931,14740,1288,137,2356,22,2765,1400,2522,844,12070,6472,34,2818,2086,43,11875,5098,2802,19134,,,3411,167,43,35,1415,15,46,352,59989,4815,435,2187,561,211,84,,73766,3997,58042,11727,4453,5716,,,392,923,916,1590,2344,1855,945,782,116,306,,1941,612,3885,312,132,3259,28,163,206,317,329,237,,114,7688,957,158,0,0,0,0,0,3851,2507,135,966,2710,97,160,1752,6,1490,549,393,956,1827,189,282,336,47,254,870,270,662,6,23,,488,89,607,156,95,262,23,7517,190,71,428,133,58,19,33,,10169,1160,7311,1698,2011
106430905,430905,STANFORD HOSPITAL,300 PASTEUR DRIVE,PALO ALTO,94305,Level I & Level II - Ped,YES,21,11,183a,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,583,Basic,19795,17176,3,,7846,4704,5978,4224,3505,3245,2134,1360,1547,2431,,4769,2933,12458,56,2213,353,14192,110,364,2647,55,130,132,5,3,31,117,3,33083,90,204,,12382,4377,1014,12990,6211,1492,304,589,34,1875,572,1936,655,8165,2472,98,2121,796,182,985,2891,1112,10691,,4,2752,110,203,6,232,142,280,297,27680,3223,395,1289,45,264,56,,36974,773,30081,6120,4971,4681,,,181,876,753,1143,1664,1562,1400,2073,,,,1391,711,1374,485,110,5566,15,154,86,353,185,208,7,11,7453,1189,6,0,0,0,0,0,1091,4104,514,2617,1326,68,200,1595,10,1335,339,462,698,1707,184,455,271,25,690,786,174,653,,,,637,69,904,73,70,797,11,6423,139,84,295,101,29,15,5,,9652,651,8388,613,2011
106431506,431506,KAISER FND HOSP - SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,95119,,NO,24,11,183i,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,242,Basic,22914,19244,3,,4706,4492,5532,5192,5744,4962,4159,3402,3065,906,1,5111,2411,16293,193,911,287,16955,133,349,3,62,64,35,12,1,19,297,9,40732,80,285,80,2310,8701,143,25328,5679,682,150,1435,9,2666,907,2347,671,8260,2262,74,2387,833,27,1956,3616,1135,12744,,,2670,241,459,19,344,116,383,332,32561,3653,238,778,84,243,40,,42161,816,37854,3491,3040,2881,1,,132,295,357,540,844,1141,1249,1349,11,4,,721,285,1560,75,22,3246,13,337,55,224,763,69,6,88,3735,645,,0,0,0,0,0,181,3359,14,2226,142,84,79,1312,,1161,241,297,812,547,105,145,131,6,68,573,108,246,2,5,,306,26,569,14,9,131,16,4683,82,4,18,40,18,5,1,,5922,188,5413,321,2011
106434138,434138,ST. LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,95020,,NO,28,13,182,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,72,Basic,13025,10492,,,4871,3222,3582,2896,2672,2030,1254,852,998,1140,,404,320,14790,21,1390,35,6557,477,917,,23,1,,1,86,,52,1,21920,39,,,10534,2961,1002,7881,1139,696,48,424,4,1160,255,1345,792,5372,1196,23,1659,505,56,578,3157,989,5257,,1,1563,128,184,15,204,3,25,278,17662,2704,163,378,51,126,33,,23517,106,18573,4838,1210,979,,,58,94,138,230,306,287,372,621,35,48,,95,24,871,77,,1121,1,156,22,62,169,30,,51,1305,394,,0,0,0,0,0,423,1020,25,588,133,37,28,406,1,392,112,152,215,223,57,40,26,,11,346,47,89,,7,,180,15,146,2,,,4,1751,51,8,5,18,5,4,,,2189,21,1846,322,2011
106434153,434153,KAISER FND HOSP - SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,,NO,22,13,183f,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,327,Basic,27181,23305,2,,5785,4450,6643,6703,6166,6338,4762,4034,4502,1105,,11327,2404,12152,167,778,487,23173,72,458,,55,151,19,19,,5,436,2,48866,242,136,27,2089,10561,177,33835,3826,988,190,1495,15,2235,808,2358,708,13833,2610,58,2868,974,68,1478,3669,1608,14525,,,4515,199,296,17,274,51,373,620,35174,7120,307,1065,93,354,30,,50488,1481,46258,2749,4770,4514,,,217,290,430,730,1233,1500,1812,2702,120,250,,1698,334,1567,72,32,5546,35,97,51,393,2069,60,2,124,5320,1167,1,0,0,0,0,0,219,5372,17,3496,180,67,138,1974,7,1550,429,411,1508,903,126,248,224,13,160,888,173,436,2,27,,543,58,746,8,87,443,24,7137,130,18,24,32,28,5,1,,9284,353,8651,280,2011
106434218,434218,KAISER PERMANENTE P.H.F - SANTA CLARA,3840 HOMESTEAD ROAD,SANTA CLARA,95051,,NO,22,13,183n,,07 - Santa Clara,Santa Clara,Psychiatric Health Facility,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,2,,,,,,,1,,,,,2,,,,,,,,,3,,,0,0,0,0,0,,1,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,3,,3,,2011
106440755,440755,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,1555 SOQUEL DRIVE,SANTA CRUZ,95065,,NO,27,11,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,231,Basic,17275,16623,2,,3007,3697,6277,4340,4452,4604,3130,1561,2244,587,1,418,725,5625,9,1111,137,25875,267,678,14,36,51,4,9,4,462,320,268,30992,272,523,,8169,5616,1433,7729,10953,574,77,850,5,1821,546,1754,546,9194,1953,48,2121,1089,29,2045,2755,1673,6818,2,,3244,330,379,26,630,24,275,524,23007,3528,500,968,218,188,59,,33900,43,31557,2300,3525,3447,,,170,469,477,734,1183,1187,918,1690,50,94,,92,101,784,130,14,5849,2,119,114,235,771,360,6,25,4077,1242,23,0,0,0,0,0,868,3170,143,2027,764,65,102,1373,3,1083,262,329,459,829,171,206,192,15,472,725,223,450,1,12,,442,102,604,17,58,325,29,5093,124,31,46,73,17,10,1,,6972,12,6574,386,2011
106444013,444013,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,95076,,NO,28,15,184,,08 - Mid-Coast,Santa Cruz,General Acute Care,Investor - Corporation,General Medical / Surgical,106,Basic,13867,10991,2,,5857,3155,3756,2991,2313,2035,1339,858,956,1600,,189,124,17983,12,1087,68,5397,208,810,30,22,3,4,1,1,101,40,1,23527,112,,,13357,3048,734,4319,3402,983,60,473,9,1373,317,1435,835,4572,1004,38,2567,750,56,816,3583,1002,4987,,,1567,145,204,11,200,65,124,242,19564,1931,115,441,46,125,80,,24860,35,12520,12305,1393,1208,,,85,205,154,221,373,337,354,614,128,130,,45,7,1390,36,2,1120,1,83,22,76,196,29,4,,1857,334,,0,0,0,0,0,641,1253,53,351,303,133,40,442,4,484,123,194,132,211,39,28,38,9,34,463,55,146,7,19,,158,11,137,10,4,103,7,2107,28,6,8,7,7,7,1,,2601,6,1543,1052,2011
106450936,450936,MAYERS MEMORIAL HOSPITAL,"HWY. 299-E, P O BOX 459",FALL RIVER MILLS,96028,Level IV,NO,2,4,190,,01 - Northern California,Shasta,General Acute Care,District,General Medical / Surgical,22,Standby,2037,1713,,,388,420,468,381,438,460,404,416,300,75,,10,6,301,284,,7,3142,190,31,7,8,,,,1,,,,3511,2,,,1199,1096,106,947,402,151,19,169,2,271,102,130,90,1010,244,13,236,63,5,111,379,162,593,,,300,8,35,4,37,3,21,101,2549,542,26,89,14,20,1,,3750,1,3593,156,185,128,,,6,41,12,20,20,59,68,77,5,5,,,,16,,1,279,17,25,4,8,,1,,,225,50,,0,0,0,0,0,69,182,,51,11,47,2,43,,31,18,21,8,19,6,1,5,,11,73,12,15,,1,,14,2,12,2,,3,1,267,6,1,2,3,,,,,313,,306,7,2011
106450940,450940,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE STREET,REDDING,96001,Level III,NO,2,4,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,246,Basic,15047,13301,,,2770,3609,6648,4615,4390,3258,1429,654,528,447,,201,625,465,166,979,69,25843,222,1967,90,18,1,,,,,599,26,25393,32,,,15510,3268,703,4037,4830,456,26,378,8,2369,377,1381,539,6974,2036,26,2147,937,11,1623,2847,1962,4250,,1,2076,78,183,17,525,8,143,401,20362,3266,256,697,133,150,53,,28348,84,28168,96,3537,3307,,,91,369,448,868,1197,1305,1204,1355,,7,,62,55,117,132,9,6422,47,220,208,162,376,42,,,5068,755,13,0,0,0,0,0,1662,4256,54,568,304,9,73,1426,3,1229,318,473,541,572,159,117,321,1,90,882,213,417,,,,321,59,246,7,25,198,32,5714,82,10,36,61,7,45,1,,6844,28,6775,41,2011
106450949,450949,MERCY MEDICAL CENTER - REDDING,2175 ROSALINE AVENUE,REDDING,96001,Level II,NO,2,4,189.2,,01 - Northern California,Shasta,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,266,Basic,21600,17502,5,1,4973,4248,6808,4804,4560,4484,2957,2415,2501,1358,,472,690,1652,656,426,,35212,202,923,2,83,125,23,18,13,64,156,269,36934,294,1,1,15612,8191,834,8672,5799,1165,92,1089,13,2636,636,1936,861,8816,1831,64,3484,1270,84,1242,4061,1995,7833,,,2929,252,404,35,405,58,244,398,29302,3258,323,1082,213,180,25,,39108,152,38725,231,3566,3526,,,208,429,396,585,986,1250,1247,1473,196,322,,59,81,175,64,57,6554,102,85,63,302,1066,3,8,79,4191,1289,6,0,0,0,0,0,1167,3920,130,1110,765,85,82,1390,5,1002,326,408,481,1310,114,155,143,2,48,1176,171,169,,25,,554,100,455,39,35,323,34,4965,137,51,273,61,47,18,,,7092,28,7022,42,2011
106470871,470871,MERCY MEDICAL CENTER MT. SHASTA,"914 PINE STREET, BOX 239",MOUNT SHASTA,96067,Level III,NO,2,4,197,,01 - Northern California,Siskiyou,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,33,Basic,3747,3392,,,654,783,1015,773,894,1053,712,514,603,138,,29,231,229,76,335,,6239,159,80,1,15,9,11,,,84,39,1,6696,40,4,,2064,1894,268,1791,1122,106,16,230,1,399,105,285,132,1906,450,18,409,236,5,271,586,308,1675,,1,685,38,91,8,67,10,15,96,5070,782,55,184,13,19,6,,7139,9,7087,43,408,331,,,24,40,43,69,136,123,112,165,6,21,,2,23,15,21,7,666,5,42,,23,34,,2,,576,62,,0,0,0,0,0,105,387,13,144,90,8,13,107,,136,20,43,47,121,5,10,11,,11,154,17,36,,,,58,26,32,4,1,7,1,557,13,1,19,15,1,4,,,739,1,736,2,2011
106474007,474007,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,96097,Level III,NO,2,4,195,,01 - Northern California,Siskiyou,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,28,Basic,5957,5091,,,1140,1105,1711,1212,1328,1408,1147,839,932,226,,80,124,686,705,65,106,9282,679,35,,18,,1,,1,,69,,10244,1,,,4251,3228,797,1462,1310,107,20,384,2,989,194,532,213,2977,601,21,618,304,1,541,1286,476,1782,,,977,59,129,10,122,9,82,174,7716,1377,66,209,40,69,9,,11048,38,10933,77,500,479,,,30,37,47,80,157,191,166,242,13,16,,3,9,38,3,2,854,70,52,10,14,72,19,7,,737,68,,0,0,0,0,0,202,578,39,89,71,6,7,133,,203,36,39,47,123,23,10,16,,12,194,17,113,,,,81,5,38,2,4,24,4,755,18,4,10,25,,8,1,,979,2,970,7,2011
106480989,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,975 SERENO DRIVE,VALLEJO,94590,,NO,7,2,204,,03 - North Bay,Solano,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,248,Basic,20449,16591,1,,3895,4213,4962,4251,4643,5031,3728,2699,2970,649,,5020,10170,5679,161,612,362,15037,194,361,9,53,95,41,6,1,20,238,5,35701,85,201,31,5604,7481,108,19283,4565,583,237,1427,13,1980,899,1702,694,9181,2058,98,2247,967,36,1447,3371,1310,8791,,,2744,137,395,24,347,67,181,366,26884,4282,139,1146,97,178,54,,37041,347,35192,1502,2552,2343,1,,60,213,244,472,701,909,1007,1284,2,4,,725,974,423,33,8,2714,19,232,70,175,979,73,5,85,2645,631,1,0,0,0,0,0,320,2900,12,1521,143,36,68,1028,,848,204,240,683,464,79,109,95,6,81,602,92,260,,1,,274,17,544,12,25,215,12,3636,91,5,29,17,12,6,1,,4896,97,4692,107,2011
106481094,481094,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DRIVE,VALLEJO,94590,,NO,7,2,204,,03 - North Bay,Solano,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,102,Basic,18213,13820,2,,3688,2938,5809,4436,4821,4561,2424,1343,1102,913,,3340,12147,5649,85,982,37,9795,400,403,,31,,1,,16,,236,146,30802,,,,14997,5280,823,5058,5877,845,145,780,10,1880,700,2050,757,6744,1822,97,2179,887,53,1216,4158,1717,5995,,,1843,195,156,20,574,20,101,284,24739,2881,124,851,78,157,12,,32035,744,29146,2145,1868,1454,,,36,197,250,433,738,592,475,597,2,2,,577,993,395,72,9,1274,2,190,77,90,510,23,42,40,1804,546,,0,0,0,0,0,767,1598,33,405,519,48,61,554,1,598,184,215,387,279,62,85,78,4,51,394,116,203,,2,,156,24,272,8,6,103,7,2672,35,4,6,16,5,8,,,3322,198,2965,159,2011
106481357,481357,NORTH BAY MEDICAL CENTER,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,Level III,NO,8,5,202b,,03 - North Bay,Solano,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,130,Basic,19396,14799,,1,4539,3311,6736,5232,5141,3948,1912,1172,1055,1150,,1824,10335,7894,113,943,43,13044,542,524,38,74,14,2,2,70,326,234,8,32235,124,3,,17438,5221,809,4660,6068,827,202,799,6,1775,568,1887,806,6572,2550,61,2113,795,57,1295,4183,1548,8150,2,,1826,108,232,15,521,16,157,297,26906,2902,142,787,84,167,36,,34196,721,29870,3605,1967,1647,,,71,237,261,405,615,584,595,792,17,37,,403,766,529,107,5,1783,21,115,70,136,360,16,2,10,2388,493,24,0,0,0,0,0,770,1912,63,425,444,61,66,779,4,580,182,297,327,325,52,65,43,14,34,488,94,195,2,6,,132,41,296,18,12,232,10,2758,35,7,31,25,6,11,,,3614,219,3104,291,2011
106484001,484001,NORTH BAY VACAVALLEY HOSPITAL,1000 NUT TREE ROAD,VACAVILLE,95687,,NO,8,5,202a,,03 - North Bay,Solano,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,50,Basic,10742,8170,,2,2063,1818,3571,2821,2925,2303,1200,883,930,400,,519,2543,3908,72,283,34,11555,407,228,17,25,14,1,2,117,168,123,10,17721,80,1,,7509,3630,942,4019,2814,343,56,436,3,1018,320,1124,358,4049,1524,28,1177,327,11,729,1829,826,4756,,,1236,80,140,6,220,8,114,153,14430,1836,98,403,73,96,21,,18914,166,17743,1005,1170,981,,1,23,89,136,256,353,332,385,578,,,,91,208,237,23,6,1577,10,81,28,81,280,8,,8,1298,319,49,0,0,0,0,0,230,1300,97,302,223,1,39,353,1,381,136,203,207,170,58,29,42,2,26,313,70,121,,,,100,20,207,4,6,121,7,1621,17,4,8,19,9,9,,,2152,38,2023,91,2011
106484044,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,95688,Level III,NO,8,5,202a,,03 - North Bay,Solano,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,64,Basic,16203,12421,2,,3408,3879,3780,3424,3635,3491,2615,2009,1937,448,,2050,3873,5324,108,429,96,16746,209,147,8,19,24,15,14,,9,165,4,27727,66,196,23,3015,5064,125,18886,1536,409,100,888,11,1459,699,1325,404,7547,1671,46,1912,582,30,841,2869,1094,6735,1,3,2136,105,252,14,132,18,125,367,20412,3930,166,698,84,159,28,,28626,129,27584,913,1456,1221,,,42,122,107,264,402,554,527,659,,,,189,304,263,25,3,1886,7,138,11,115,295,40,3,66,1706,298,5,0,0,0,0,0,101,1520,13,1011,32,16,54,474,3,500,113,183,310,283,34,55,27,2,29,390,67,137,,,,163,19,245,1,15,84,7,2059,44,5,18,12,4,1,,,2677,25,2597,55,2011
106490919,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,3325 CHANATE ROAD,SANTA ROSA,95404,,NO,7,2,210.1,,03 - North Bay,Sonoma,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,135,Basic,12067,10393,1,,2753,2153,4293,3219,3084,3016,1621,737,731,854,,632,800,7177,476,166,162,13048,229,169,,18,6,1,,25,453,269,,21291,,,,10090,3091,910,3806,4564,921,50,504,4,1666,248,1248,478,4579,1063,80,1730,1087,55,1656,2649,1112,3331,,,1408,71,249,7,333,4,127,195,17388,1882,116,328,181,141,31,,22461,333,17980,4148,1047,894,1,,33,138,149,236,412,368,234,356,12,4,,64,43,292,15,12,1451,65,71,27,37,352,5,8,2,1208,221,11,0,0,0,0,0,393,912,70,291,276,38,23,344,1,395,96,133,154,245,30,62,27,3,39,188,83,71,,10,,121,45,152,4,18,122,5,1419,27,1,2,21,,4,1,,1942,34,1728,180,2011
106490964,490964,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY STREET,HEALDSBURG,95448,,NO,1,2,205.1,,03 - North Bay,Sonoma,General Acute Care,District,General Medical / Surgical,26,Standby,4544,4405,3,,1126,884,1400,1104,1105,1053,777,538,731,234,,40,60,3032,69,116,68,5567,200,34,,11,,,,,,8,,8681,7,11,,2641,2186,831,2115,1179,77,32,198,1,580,123,407,208,2807,528,20,626,107,3,252,850,436,1697,,,726,26,64,4,38,2,46,130,5951,1646,78,181,3,50,7,,8952,3,7016,1933,399,336,,,12,24,51,58,71,113,107,297,,2,,6,11,102,7,1,607,1,52,11,20,71,1,2,69,389,120,,0,0,0,0,0,78,478,14,119,46,1,10,126,,126,44,36,50,87,20,14,20,2,29,101,20,49,,,,60,7,24,,,23,3,597,12,3,1,3,1,1,,,735,,684,51,2011
106491001,491001,PETALUMA VALLEY HOSPITAL,400 NORTH MC DOWELL BOULEVARD,PETALUMA,94954,,NO,6,3,209.1,,03 - North Bay,Sonoma,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,80,Basic,6373,5994,,,1877,1294,1817,1455,1643,1496,993,639,788,365,,201,214,2385,15,159,75,9318,381,90,,22,1,,,,42,31,,11742,58,,,2916,2223,1444,4066,1718,160,20,278,,506,135,375,326,4030,599,13,842,264,15,400,1226,606,2572,,,1365,83,97,17,125,28,92,221,8024,1694,120,332,45,106,18,,12367,92,10552,1723,1074,912,,,30,97,88,184,351,304,334,579,4,15,,36,26,191,16,14,1703,,147,24,96,146,24,,7,1180,361,1,0,0,0,0,0,256,1152,60,279,239,21,42,336,,377,114,132,183,212,33,45,27,2,23,265,58,116,,,,160,29,297,1,7,114,9,1304,34,3,7,13,5,2,1,,1986,25,1816,145,2011
