oshpd_id,oshpd_id9,fac_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Other_Care,Residential_Care_Facility,Routine,SN_IC_Care,Hospice_Care,Psychiatric_Care,Critical_Access_Hospital,Childrens_or_Cancer_Center,Prison_Jail,Not_Defined_Elsewhere,Other_Invalid_Blank,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Native_American_Es,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Invalid_Blank,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Private_Coverage,a_Uninsured,a_Other_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,datayear
106450940,106450940,450940,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE STREET,REDDING, 96049-6072,Level III,NO,189.2,, 01 - Northern California, Shasta,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,246,Basic,13997,12580,1,,2076,3140,4824,4023,4479,3180,1818,1314,1406,317,1,176,422,531,199,100,13,25137,103,493,41,,4,,25479,56,5,310,0,70,0,2,15,9309,5832,2156,5178,4103,188,,45,690,2,1767,403,1166,489,5823,2620,23,1512,715,7,1411,2489,1789,5439,1882,180,229,38,355,9,166,270,19872,2567,188,563,122,106,31,,26578,2720,2386,,,79,202,325,552,861,942,917,1226,,2,,40,41,69,39,31,,4886,39,90,193,590,43,8,46,3175,911,11,0,0,0,0,0,783,2901,781,278,363,6,52,1030,3,778,264,267,459,607,108,106,125,,52,854,120,275,,,379,80,448,10,32,303,21,3617,71,12,31,50,19,25,8,,5106,2008
106450949,106450949,450949,MERCY MEDICAL CENTER,2175 ROSALINE AVENUE,REDDING,96001,Level II,NO,189.2,, 01 - Northern California, Shasta,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,273,Basic,23807,19364,,3,5821,5347,8592,5323,5800,4403,2648,1745,1781,1713,1,423,710,1978,1014,265,,38784,168,397,78,29,21,2,41582,292,5,442,0,6,0,13,139,17840,6866,1006,9503,7959,1392,,49,852,7,2380,601,1954,1105,10006,1159,51,7705,1137,87,1285,4811,2509,6084,3116,202,446,37,422,15,243,370,32566,3903,303,1126,183,207,35,,43174,3397,3440,1,,263,449,428,733,1035,1096,1075,1354,151,254,,55,60,210,103,33,56,6321,95,59,302,1158,42,14,65,3918,1180,5,0,0,0,0,0,1127,3555,1173,849,134,95,67,1298,11,951,342,355,402,1174,119,174,128,8,94,1156,148,291,,25,457,135,503,42,17,122,28,5007,114,50,226,75,36,20,6,,6838,2008
106470871,106470871,470871,MERCY MEDICAL CENTER MT. SHASTA,"914 PINE STREET, BOX 239",MOUNT SHASTA,96067,Level III,NO,197,, 01 - Northern California, Siskiyou,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,33,Basic,3472,3268,,,554,879,924,775,921,927,623,469,534,134,,44,194,210,79,241,,5972,111,35,10,,,,6501,40,,39,0,,0,2,2,1867,1581,292,1898,1102,92,,10,185,1,355,82,297,98,2089,498,6,459,148,4,223,532,298,1363,761,40,84,3,59,2,8,104,4570,865,45,148,13,32,6,,6740,425,403,,,36,48,54,84,112,135,134,198,6,21,,7,25,21,8,24,30,713,45,,21,64,,8,,599,91,,0,0,0,0,0,111,442,161,94,20,11,7,143,1,146,33,38,45,138,9,10,9,,11,165,20,42,,,57,26,58,5,3,4,4,618,20,6,14,13,,,,,828,2008
106474007,106474007,474007,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,96097,Level III,NO,195,, 01 - Northern California, Siskiyou,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,28,Basic,6029,5333,,,1116,1303,1623,1305,1489,1381,986,871,1000,287,1,51,69,587,612,35,726,9282,693,12,14,1,,5,10593,1,1,24,0,,0,,18,4477,3136,740,1938,1071,94,,28,462,2,882,140,472,268,2992,765,28,561,256,8,531,1268,616,1989,962,67,144,10,133,6,88,161,8027,1353,72,208,42,81,8,,11362,553,456,,,27,37,49,88,115,177,194,280,19,23,,7,2,37,58,12,25,868,82,8,19,99,25,3,,706,67,,0,0,0,0,0,186,622,114,56,31,8,14,154,1,200,33,63,33,125,20,8,18,,10,212,27,82,,1,73,11,48,1,,20,7,793,17,2,13,18,1,5,,,1009,2008
106480989,106480989,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,975 SERENO DRIVE,VALLEJO,94590,,NO,204,, 03 - North Bay, Solano,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,287,Basic,13994,9862,,,1552,2194,2869,2866,3483,3657,2560,2062,2197,411,5,3218,5441,3625,67,189,61,11255,150,246,69,20,16,6,22521,115,21,297,61,78,0,236,20,2372,5316,98,14363,1707,385,,241,1020,13,1542,750,1479,228,2407,926,80,701,649,14,1253,1686,328,10154,301,8,6,9,106,,,24,23041,22,,321,10,1,7,,23856,4303,3591,,1,177,304,459,775,1280,1454,1495,1926,1,24,,945,1423,722,29,25,2,4749,452,97,301,1172,95,9,128,4790,848,3,0,0,0,0,0,463,3965,3278,172,17,79,113,1738,4,1450,327,501,459,778,121,288,200,6,129,1046,163,492,,1,412,57,1016,6,52,,20,6069,122,11,67,28,23,8,4,,7895,2008
106481094,106481094,481094,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DRIVE,VALLEJO,94590,,NO,204,, 03 - North Bay, Solano,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,102,Basic,15641,12140,1,,3134,2815,5086,3966,4230,3655,1863,1125,976,932,,3310,10204,4504,56,666,,9042,347,531,42,,,245,26439,13,1,56,0,,0,,108,12442,4187,831,5285,5037,917,,133,577,3,1502,489,1612,1035,5803,2093,42,1944,1114,19,768,3198,1547,4986,1729,158,152,32,437,146,10,252,20719,3104,119,769,43,94,18,,27782,1649,1406,,,49,190,206,330,621,507,457,694,,1,,579,896,260,3,13,,1304,179,56,142,391,17,43,41,1684,502,,0,0,0,0,0,711,1597,372,349,26,44,56,615,1,458,175,232,244,277,66,87,81,1,32,406,114,166,,,124,20,186,5,,2,6,2622,51,3,10,21,1,2,2,,3055,2008
106481357,106481357,481357,NORTH BAY MEDICAL CENTER,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,,NO, 202b,, 03 - North Bay, Solano,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,140,Basic,17682,13014,,,3999,3395,5943,4389,4687,3373,1404,1136,1039,1330,1,1553,9025,6600,70,862,70,12516,556,383,68,11,2,16,29369,148,6,42,0,24,0,3,68,14708,4531,1010,5566,4881,975,,166,715,12,1629,530,1676,616,6390,1903,54,2047,898,73,757,3915,1503,6837,1615,129,245,26,569,18,137,234,23621,2893,121,805,91,166,26,,30696,1883,1423,,,70,232,220,429,508,444,609,709,39,46,,317,709,413,13,109,2,1743,227,58,127,237,5,,66,2117,450,19,0,0,0,0,0,684,1776,438,365,43,52,62,656,1,486,171,258,257,296,50,71,55,2,33,527,79,234,,16,131,30,385,11,12,165,9,2459,38,6,16,33,3,8,,,3306,2008
106484001,106484001,484001,NORTH BAY VACAVALLEY HOSPITAL,1000 NUT TREE ROAD,VACAVILLE,95687,,NO, 202a,, 03 - North Bay, Solano,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,50,Basic,10372,8423,,,2010,1993,3324,2574,2927,2128,1150,969,1160,560,,519,2463,3271,43,518,98,11883,1123,222,34,11,3,6,17195,100,4,24,0,34,0,,39,6305,3468,1371,5200,2451,467,,55,656,4,1045,330,971,343,4459,1136,26,1145,413,21,511,1971,695,4547,1207,113,129,8,313,17,102,168,13918,2021,103,436,124,122,14,,18795,1286,985,,,38,101,135,236,334,346,450,631,,,,89,201,240,13,40,4,1684,254,31,95,200,7,3,6,1279,348,48,0,0,0,0,0,228,1380,364,198,101,2,37,466,1,340,141,158,140,222,71,46,38,8,22,400,47,132,,,120,36,208,2,8,131,6,1678,37,5,7,29,2,2,,,2271,2008
106490919,106490919,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,3325 CHANATE ROAD,SANTA ROSA,95404,,YES,210.1,, 03 - North Bay, Sonoma,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,135,Basic,11353,9906,,,3013,2119,3967,2991,3032,2459,1188,627,549,1313,1,597,780,7312,492,123,284,11671,175,220,10,1,,,20716,,,20,0,,0,,117,9411,2551,807,4231,4259,966,,39,373,12,1574,259,1151,754,4521,984,44,1627,893,83,1420,2714,1118,2727,1417,76,171,10,298,13,138,153,16294,1804,96,388,191,140,70,,21259,882,903,,,64,126,159,260,336,303,196,326,7,8,,48,44,331,58,5,34,1265,66,33,64,141,30,4,18,1244,171,14,0,0,0,0,0,324,732,362,270,97,41,23,290,4,406,91,95,98,234,30,47,42,2,47,200,55,73,,7,130,43,62,3,5,141,2,1324,30,3,8,25,5,3,1,,1785,2008
106490964,106490964,490964,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY STREET,HEALDSBURG,95448,,NO,205.1,, 03 - North Bay, Sonoma,General Acute Care,District,General Medical / Surgical,26,Standby,3916,4092,,,864,854,1245,1033,1156,975,655,427,619,180,,40,67,2307,36,87,50,5421,184,30,14,3,,,7744,12,,16,1,,0,,4,630,2931,723,2725,999,69,,25,199,1,502,89,333,244,2886,385,18,545,137,3,218,757,423,1174,697,55,53,9,63,,16,173,4924,1669,69,176,17,72,15,,8008,253,236,,,14,18,29,41,49,66,99,173,,,,2,2,72,3,3,1,406,45,3,31,68,,3,28,274,37,,0,0,0,0,0,38,316,92,36,7,,3,70,1,78,22,18,33,68,12,9,6,,24,90,19,36,,,38,6,10,1,,1,1,403,14,1,1,9,,4,,,489,2008
106491001,106491001,491001,PETALUMA VALLEY HOSPITAL,400 NORTH MC DOWELL BOULEVARD,PETALUMA,94954,,NO,209.1,, 03 - North Bay, Sonoma,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,80,Basic,7693,7095,3,1,1850,1672,2388,1799,2047,1648,1065,769,1046,508,,160,236,2854,17,172,52,11301,,60,23,1,,,14439,25,1,32,0,124,0,63,24,3400,2742,857,5406,2387,319,,32,354,,666,260,641,246,4603,780,9,781,313,26,520,1298,581,3363,1348,102,109,15,153,2,117,220,9789,2151,134,463,57,122,10,,14792,1216,1017,,,55,124,126,230,291,338,372,662,11,24,,38,28,246,3,13,1,1904,155,26,71,285,24,,35,1282,355,,0,0,0,0,0,233,1279,415,265,41,29,34,424,,373,98,141,204,214,60,47,50,,25,320,72,140,,2,161,23,257,5,14,38,10,1625,49,5,13,22,7,2,2,,2233,2008
106491064,106491064,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,1165 MONTGOMERY DRIVE,SANTA ROSA,95405,Level II,NO,210.1,, 03 - North Bay, Sonoma,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,209,Basic,13857,12952,8,,2391,2438,4222,3493,3893,3545,2149,1636,2375,672,3,462,987,4339,46,12,18,20953,247,134,71,,14,,26237,6,,92,0,,0,,16,6216,6518,2838,7620,3625,470,,76,847,4,1516,433,1295,681,6907,1501,49,1695,649,22,1385,2326,1209,5752,2292,143,175,19,357,4,137,281,18946,2958,229,945,83,241,7,,26817,3491,3524,,,241,476,452,690,942,952,1131,1860,100,171,,121,152,724,8,10,15,5985,294,95,370,959,195,,74,4039,973,16,0,0,0,0,0,1007,3656,1488,715,149,74,73,1134,5,931,238,374,470,1683,138,218,152,3,179,892,205,229,,17,752,79,557,104,31,432,23,4315,125,58,424,76,20,19,,,7015,2008
106491076,106491076,491076,SONOMA VALLEY HOSPITAL,347 ANDRIEUX STREET,SONOMA,95476,,NO,208,, 03 - North Bay, Sonoma,General Acute Care,District,General Medical / Surgical,56,Basic,4277,3655,,,761,680,1068,805,946,994,864,607,1040,167,,101,63,1653,12,40,104,5959,23,117,17,6,,1,7417,6,,,0,217,0,82,46,1468,2166,322,2971,1005,129,,19,269,3,362,111,368,94,2486,483,14,428,292,12,257,587,310,1708,895,59,117,3,58,,20,155,5112,1107,78,230,28,68,2,,7932,626,480,,,21,42,57,86,117,137,163,481,,2,,12,3,97,,5,7,982,76,7,37,92,1,9,13,542,329,,0,0,0,0,0,95,666,255,80,10,5,7,197,,191,40,72,149,141,20,20,26,5,9,141,32,51,,,131,9,59,,,2,4,858,18,2,6,9,,8,,,1106,2008
106491338,106491338,491338,PALM DRIVE HOSPITAL,501 PETALUMA AVENUE,SEBASTOPOL,95472,,NO,210.2,, 03 - North Bay, Sonoma,General Acute Care,District,General Medical / Surgical,37,Standby,3670,3546,,,550,807,942,923,1139,1128,736,371,528,92,,53,109,492,5,127,52,6378,159,39,8,2,,,6987,2,,,0,16,0,3,,1851,1557,366,2343,1099,41,,23,179,1,376,134,347,104,2337,299,9,680,394,1,202,600,435,1054,657,24,102,12,82,9,69,192,4548,1168,83,205,12,50,3,,7216,398,417,,,24,26,43,102,117,144,103,253,,3,,5,8,31,,6,,765,40,8,23,60,,7,,536,141,,0,0,0,0,0,79,464,165,94,13,1,8,113,,136,55,42,77,130,14,12,19,,17,126,38,27,,,74,11,71,1,2,47,9,556,24,1,4,12,2,1,,,815,2008
106494019,106494019,494019,KAISER FND HOSP - SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,95403,,NO,210.1,, 03 - North Bay, Sonoma,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,117,Basic,13329,10758,,,1816,2359,3143,2765,3182,3302,2555,1867,2689,409,,397,545,4085,68,1023,111,17858,277,136,28,7,8,2,22900,38,14,277,28,72,0,280,20,1781,6037,271,14634,1364,569,,69,1095,6,1622,360,1503,340,5508,899,48,1067,335,26,1319,1560,451,7310,1759,120,166,11,179,8,,173,18261,2382,161,519,73,250,25,,24087,2213,1952,,,117,173,198,350,521,634,785,1232,43,112,,71,79,382,12,69,6,3546,218,16,149,211,32,12,16,3059,451,1,0,0,0,0,0,172,2357,1526,89,21,41,51,803,5,770,236,226,227,482,70,150,114,5,76,570,70,259,,10,324,38,457,8,48,,14,3117,89,6,19,21,15,4,5,,4165,2008
106500852,106500852,500852,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,95350,Level II,NO, 215a,, 06 - North San Joaquin, Stanislaus,General Acute Care,Investor - Corporation,General Medical / Surgical,398,Basic,32301,28014,3,1,8921,6757,11926,8247,8414,6430,3142,1787,1583,3112,,613,2197,16680,74,1136,1596,38023,517,1759,108,6,6,33,57050,243,5,493,1,58,0,38,2,9710,7168,4451,26746,12244,2226,,181,1166,31,3642,919,3450,1382,11255,3686,77,3659,3268,115,2328,7416,3108,12410,2934,263,470,37,1048,208,280,550,48425,3732,229,1502,319,221,101,,60319,4155,4474,,,285,645,680,1248,1621,1308,1062,1272,254,254,,108,248,1700,6,201,231,6135,235,167,347,570,120,95,99,6007,933,56,0,0,0,0,0,2436,3060,1727,665,741,114,101,1618,5,1137,455,457,523,1404,143,261,160,10,284,1245,262,397,,53,533,108,742,125,32,567,34,5906,127,31,287,87,23,24,3,,8629,2008
106500867,106500867,500867,"EMANUEL MEDICAL CENTER, INC",825 DELBON AVENUE,TURLOCK,95380,,NO,212.1,, 06 - North San Joaquin, Stanislaus,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,221,Basic,28433,21982,2,,9801,7367,8490,6866,5822,3739,2317,1807,1575,2632,1,442,1189,21052,13,3153,58,24510,721,2578,102,20,,,46646,188,27,122,0,,0,,13,20365,5799,1322,15998,6933,1113,1,100,805,3,1928,721,2439,1618,10111,3282,28,4102,2142,48,1193,7356,2538,10889,3545,165,58,25,395,,35,502,39851,4013,224,1116,119,338,31,,50417,3838,2955,,,222,362,427,705,919,1036,1262,1544,122,194,,128,163,1737,3,650,12,4100,385,81,218,120,112,,29,4813,1032,3,0,0,0,0,0,1072,3663,1635,368,55,82,83,1337,7,1110,352,432,416,452,137,143,147,15,86,997,204,768,1,24,289,64,473,8,2,19,19,5767,49,10,29,42,10,11,1,,6793,2008
106500939,106500939,500939,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,1700 COFFEE ROAD,MODESTO,95355,Level II,NO, 215b,, 06 - North San Joaquin, Stanislaus,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,423,Basic,33907,25172,,,7772,7288,10224,8034,7635,5781,3817,3208,3373,1947,,1453,3446,17354,90,1965,608,34163,853,684,122,13,2,3,56455,589,5,206,0,,0,,147,19108,15081,2450,14078,8362,1532,,157,1320,14,2994,878,3147,1403,13441,3398,63,5080,1966,59,1030,6455,2724,13418,4459,203,384,37,757,19,392,571,44645,5127,270,1690,175,305,45,,59079,7308,6221,,,358,710,764,1432,1959,2211,2529,3216,114,236,,331,501,2585,18,436,53,9605,481,155,543,1642,210,26,53,8430,1969,20,0,0,0,0,0,1934,7877,2688,775,255,90,138,2835,4,1871,630,784,905,1951,195,295,216,7,117,1754,368,1349,,20,934,99,938,133,59,818,27,9773,201,41,357,88,35,23,3,,13529,2008
106500967,106500967,500967,OAK VALLEY DISTRICT HOSPITAL (2-RH),350 SOUTH OAK STREET,OAKDALE,95361,,NO,211,, 06 - North San Joaquin, Stanislaus,General Acute Care,District,General Medical / Surgical,35,Basic,8688,7222,1,,2593,2109,2448,2189,2254,1378,934,704,663,639,,44,179,4032,14,190,122,11330,280,96,38,15,,3,15322,54,1,55,0,15,0,10,22,5882,2622,538,3974,2895,277,,34,386,6,1100,179,787,370,4106,491,13,2063,238,9,334,1913,1004,2601,1070,53,144,18,124,2,5,346,11512,2014,94,402,42,81,4,,15911,620,475,,,23,53,65,92,141,156,223,289,18,35,,3,6,145,,17,6,918,96,20,37,109,4,18,,575,236,,0,0,0,0,0,180,671,163,72,9,14,18,269,,209,38,50,85,73,11,23,11,1,8,229,25,30,,1,39,9,60,1,5,,3,948,13,,1,14,1,,1,,1095,2008
106521041,106521041,521041,ST. ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,Level III,NO,221,, 01 - Northern California, Tehama,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,76,Basic,15542,12951,,,3863,3851,5185,3745,3622,2830,1795,1359,1308,935,,316,242,3215,67,575,,24078,536,76,34,6,,,27445,27,5,88,0,4,0,270,2,11274,5102,661,6337,5119,842,,34,572,3,1624,305,1325,754,6569,1193,21,3624,1321,22,599,3461,1954,4270,1846,199,361,27,263,20,188,392,21122,2993,237,560,85,186,14,,28493,995,815,,,35,80,81,186,224,295,362,459,38,50,,16,7,101,6,44,18,1618,107,16,55,265,30,1,2,1051,279,4,0,0,0,0,0,278,1116,231,166,19,20,13,337,,298,81,112,143,212,12,41,24,2,12,425,51,24,,3,116,39,215,,2,59,10,1293,30,5,9,23,4,5,,,1810,2008
106531059,106531059,531059,TRINITY HOSPITAL,60 B EASTER AVENUE,WEAVERVILLE,96093,,NO,224,, 01 - Northern California, Trinity,General Acute Care,City and/or County,General Medical / Surgical,25,Standby,2045,1951,,,309,476,499,488,539,541,432,343,300,69,,,2,96,3,23,91,3781,166,27,5,,,,3505,1,,9,282,1,0,,,1377,1143,324,1146,6,139,,12,145,,317,90,161,86,1096,202,22,281,93,5,135,383,210,619,346,12,48,18,50,,,98,2738,509,34,81,12,40,10,,3996,142,128,,,3,6,13,27,32,53,60,76,,,,,,,1,,3,266,20,2,8,,,,,220,20,,0,0,0,0,0,40,184,20,19,7,,9,53,,48,20,12,1,17,3,9,6,,6,58,13,15,,,8,4,18,1,,,1,235,1,,1,1,,,,,270,2008
106540734,106540734,540734,KAWEAH DELTA MEDICAL CENTER,400 WEST MINERAL KING,VISALIA,93291,,NO,233,, 09 - Central, Tulare,General Acute Care,District,General Medical / Surgical,362,Basic,32727,26310,,,9905,7700,9797,7912,6791,5308,3370,2560,2274,3419,1,994,1260,23707,47,2360,15562,15107,496,721,94,4,,,56829,71,,233,0,166,0,277,146,8020,8000,1305,41712,,1955,1,142,1145,13,3632,680,3066,1386,13288,2639,112,3108,1382,114,2734,7512,2757,13371,3234,299,490,42,951,18,1,539,45369,5723,306,1445,233,338,49,,59037,5032,4449,,,294,562,658,1062,1513,1528,1626,1896,163,179,,208,198,3425,5,455,13,5177,145,84,463,991,225,3,87,6516,920,47,0,0,0,0,0,1920,4921,1824,778,38,105,130,2012,8,1537,526,634,573,940,136,229,143,21,142,1337,189,768,,51,450,60,579,53,31,14,23,7950,109,7,103,52,25,21,4,,9481,2008
106540798,106540798,540798,SIERRA VIEW DISTRICT HOSPITAL,465 WEST PUTNAM AVENUE,PORTERVILLE,93257,,NO,231,, 09 - Central, Tulare,General Acute Care,District,General Medical / Surgical,128,Basic,19986,16384,4,,7668,5436,6093,4477,3938,2774,1643,1106,971,2268,,488,376,20751,447,1022,99,13191,393,2877,75,8,,1,32669,252,4,80,0,,0,,15,18248,3881,2014,5962,6269,451,,92,388,3,1586,364,1991,1102,8161,1712,23,1995,1641,15,1035,4063,1600,10152,2063,119,226,44,238,1,196,505,27641,4126,154,727,60,212,62,,36374,2691,2362,,1,184,302,364,509,683,792,845,1008,188,179,,89,50,2080,67,41,3,2724,158,53,210,138,25,87,16,3636,726,5,0,0,0,0,0,1381,2525,665,408,75,70,58,1044,2,867,327,450,167,353,50,117,61,4,28,1001,145,288,3,19,203,16,159,14,2,197,18,4281,54,3,44,36,11,13,3,,5054,2008
106540816,106540816,540816,TULARE DISTRICT HOSPITAL,869 CHERRY AVENUE,TULARE,93274,,NO,230,, 09 - Central, Tulare,General Acute Care,District,General Medical / Surgical,116,Basic,15320,11854,1,,5245,3907,4664,3922,3314,2087,1145,745,695,1451,,202,1493,14565,94,1582,74,9165,253,2120,40,1,3,,24662,54,1,39,0,,0,2,,13724,2913,1344,5536,3658,739,,153,375,7,1472,325,1632,831,5929,1664,31,1887,946,74,656,3084,1252,6118,1499,127,248,21,195,16,90,344,20731,3016,54,585,78,143,28,,27175,1414,1135,,,84,190,231,313,386,391,354,476,51,73,,27,148,1037,,45,4,1288,72,29,93,164,18,3,12,1851,305,2,0,0,0,0,0,680,1164,353,328,24,49,45,447,1,523,160,174,184,194,24,46,24,1,13,418,71,163,,12,123,14,61,10,3,62,10,2210,24,3,16,8,2,2,1,,2549,2008
106554011,106554011,554011,SONORA REGIONAL MEDICAL CENTER - GREENLEY,1000 Greenley Road,Sonora,95370,,NO,234.2,, 06 - North San Joaquin, Tuolumne,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,72,Basic,11890,10526,,,1940,2744,3242,2280,3016,2869,2247,1834,1762,482,,143,145,791,111,65,,21161,300,183,56,240,,34,21161,24,18,400,0,,0,,,6328,5508,1214,7452,1914,384,,38,813,6,1141,481,1161,439,6106,1121,24,1764,415,32,978,2268,1053,4192,2205,111,301,32,195,27,1,304,15741,2231,206,716,136,184,26,,22416,1538,1348,,,72,120,133,293,456,505,539,728,16,24,,13,9,65,11,3,,2785,159,23,99,409,35,2,3,1747,386,23,0,0,0,0,0,454,1595,703,74,60,22,44,502,1,566,107,111,142,428,60,101,37,2,22,436,79,218,,8,227,46,283,7,9,30,16,2104,60,16,46,31,2,9,,,2886,2008
106560473,106560473,560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,LOMA VISTA AT BRENT STREET,VENTURA,93003,,NO, 241c,, 10 - Santa Barbara/Ventura, Ventura,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,242,Basic,17055,13122,,,3691,3279,4521,3885,3959,3429,2147,1883,2319,1064,,466,666,9908,8,61,49,19019,80,966,36,5,1,1,28979,19,7,53,0,1,0,,29,5589,6129,1335,14463,2661,933,,128,658,3,1452,375,1563,681,6865,1781,45,1994,1271,60,611,2931,1458,7368,2368,110,306,9,204,197,251,254,22492,2777,188,705,56,150,110,,30177,2939,2394,,,118,267,288,421,678,784,1033,1583,71,90,,94,102,1158,,6,6,3967,65,49,194,682,194,,54,3229,864,2,0,0,0,0,0,326,3179,1516,242,70,102,78,1238,6,952,173,331,458,635,106,117,128,1,30,653,112,194,,19,381,32,409,5,55,61,4,4228,96,8,22,19,2,9,2,,5333,2008
