oshpd_id2,oshpd_id,FACILITY_NAME,COUNTY_NAME,Control_Type_Desc,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSED_BED_SIZE,RURAL_HOSPITAL_FLAG,TEACHING_HOSPITAL_FLAG,TRAUMA_CENTER_DESC,ASSEMBLY_DIST,SENATE_DIST,MSSA_NAME,MSSA_DESIGNATION,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,ER_SERVICE_LEVEL_DESC,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Critical_Access_Hospital,Not_Defined_Elsewhere,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Births,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Other_Unk,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_dx_invalid,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Fire_Accidents,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear,CONTROL_TYPE_CATEGORY_DESC,LICENSED_BED_TOTAL,CONGRESS_DIST,EMS_STATION
106190148,190148,CENTINELA HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor - Limited Liability Company,General Acute Care Hospital,555 EAST HARDY STREET,INGLEWOOD,90301,300-499,N,N,, 62 , 35 ,Del Aire/Inglewood West/Los Angeles International Airport,Urban,N/A,N/A,Emergency - Basic,29955,22982,,5270,5128,10920,8113,7337,7984,3936,1906,1196,1147,,478,33842,13754,,1001,,3862,752,798,1,,,,275,,357,,50630,124,,,,30559,6698,426,4648,10606,,1736,232,991,11,2333,921,2660,1244,11015,4042,138,3197,3738,35,2631,4347,1735,11931,,,2579,247,206,22,1315,31,224,635,40342,4656,139,1783,96,220,442,,52937,83,49599,3255,8847,6570,,176,937,1125,1941,3557,2916,2410,2347,8,,,157,10777,3096,191,,1185,11,726,842,372,902,241,17,188,10320,1809,,0,0,0,0,0,6980,6844,1,950,642,,476,378,3380,2013,,844,714,1666,1058,381,275,985,20,120,1654,201,1241,2,3,6,549,49,521,58,74,543,13129,173,6,37,55,20,2,27,174,,15417,100,14087,1230,2014,Investor Owned,369,43,44
106190500,190500,MARINA DEL REY HOSPITAL,LOS ANGELES,Investor - Corporation,General Acute Care Hospital,4650 LINCOLN BOULEVARD,MARINA DEL REY,90292,100-149,N,N,, 62 , 26 ,Baldwin Hills/Culver City South/Fox Hills/Ladera Heights/Marina del Rey/View Park/Windsor Hills,Urban,N/A,N/A,Emergency - Basic,10941,10166,,808,1500,4198,3846,3240,3080,1962,1196,1204,73,,684,4987,3034,28,1838,396,10140,771,969,46,9,6,9,,3,197,1,19052,44,,,,1462,3663,641,12243,3098,,279,86,586,2,1319,408,1203,247,5994,1216,37,1052,784,1,1486,1540,918,3949,,,1930,71,129,13,364,20,89,258,14526,2463,173,825,63,91,92,,21107,54,20535,518,1349,1259,,17,122,188,253,366,425,444,793,,,,109,596,237,168,55,1439,4,159,52,76,80,174,5,14,1569,477,2,0,0,0,0,0,335,1530,51,602,90,,7,62,446,454,,97,152,288,307,68,50,93,2,36,295,74,175,,2,,208,15,77,7,12,124,2048,47,10,11,16,12,2,11,8,,2608,8,2535,65,2014,Investor Owned,145,33,18
106190159,190159,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,21530 SOUTH PIONEER BOULEVARD,HAWAIIAN GARDENS,90716,100-149,N,N,, 63 , 32 ,Cerritos/Hawaiian Gardens,Urban,N/A,N/A,Emergency - Basic,3832,3413,,647,778,1170,1013,1166,1039,690,367,296,79,,591,1095,3119,3,487,88,1862,199,202,15,6,6,2,,,29,1,6528,159,98,,,2719,1376,274,1562,1314,,77,25,282,2,600,172,428,87,1613,352,15,484,218,1,547,779,372,1191,,,506,14,36,6,72,3,58,93,5386,739,41,232,22,27,10,,7245,57,6511,677,1401,1310,,16,61,154,233,499,606,514,628,,,,484,429,811,28,23,934,2,266,79,73,134,18,1,56,904,1180,,0,0,0,0,0,820,1612,23,182,74,,21,62,329,365,,150,383,271,139,65,42,96,4,37,392,156,198,,1,,113,5,110,4,10,151,2237,46,2,2,13,7,1,2,8,,2711,68,2354,289,2014,Nonprofit,107,38,8
106190240,190240,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,Investor - Corporation,General Acute Care Hospital,3700 EAST SOUTH STREET,LAKEWOOD,90712,150-199,N,N,, 63 , 33 ,Cerritos/Hawaiian Gardens,Urban,N/A,N/A,Emergency - Basic,26374,18866,,4717,4861,7949,7098,5990,5726,3757,2408,2049,685,,1906,13376,16266,47,2731,491,10423,800,1896,87,173,26,,,,220,,41749,280,3,6,,3537,8050,670,25850,7133,,1097,301,1251,7,2304,874,3242,1380,9365,3001,53,2469,1672,16,1450,4549,1945,10258,5,1,3040,129,165,18,668,16,358,499,34728,3968,138,1126,110,255,22,,45240,132,42414,2694,3325,2933,,20,260,420,650,1222,1315,1126,1245,,,,550,1349,2013,328,55,1958,5,196,136,312,793,74,11,29,3408,1290,9,0,0,0,0,0,1551,3191,321,1064,131,,23,142,1418,960,,445,373,557,532,88,162,166,12,113,677,137,452,,1,,253,24,292,18,27,331,5151,76,4,15,30,18,,9,10,,6258,44,5576,638,2014,Investor Owned,172,38,14
106190754,190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,300-499,N,N,Level II, 63 , 33 ,Downey Southwest/Lynwood North Central/South Gate East,Urban,N/A,N/A,Emergency - Basic,38498,30193,,12177,8275,13581,9596,7339,6772,4046,2141,1436,3327,1,200,17102,46091,16,3119,519,1644,999,8513,146,75,14,,239,,12,18,58429,246,,,,32906,4449,147,8824,22360,5,3421,247,1174,21,3224,802,3475,2099,13493,3872,129,3557,4707,233,2686,6947,2779,15823,,2,4137,151,353,24,1418,265,384,735,53288,4809,246,2294,118,381,88,,68691,358,48795,19538,4974,5282,,418,1392,1287,1509,1815,1476,1036,864,207,252,,74,3027,6229,331,41,551,3,259,353,251,598,265,,131,7545,827,27,0,0,0,0,0,4872,2894,20,1079,1390,1,350,180,1483,1336,,530,584,546,1455,112,195,206,8,1586,941,236,472,8,,28,416,22,365,325,94,539,7757,172,17,389,110,12,2,22,14,,10256,43,6806,3407,2014,Nonprofit,384,44,46
106301234,301234,LA PALMA INTERCOMMUNITY HOSPITAL,ORANGE,Investor - Limited Liability Company,General Acute Care Hospital,7901 WALKER STREET,LA PALMA,90623,100-149,N,N,, 65 , 29 ,Buena Park/La Palma,Urban,N/A,N/A,Emergency - Basic,7168,5606,,1587,1636,2194,1948,1573,1554,833,556,622,271,,2164,1411,3930,17,428,67,4757,474,852,33,,3,,,44,115,28,11114,111,,,,5575,1980,239,3264,1716,,525,28,235,1,486,143,620,206,3132,872,12,714,615,17,531,1176,508,2953,,,954,41,76,13,88,27,47,141,9206,1411,58,588,40,68,16,,12774,358,11729,687,1827,1375,,45,240,331,308,483,530,513,744,8,,,800,331,775,59,7,1229,1,177,106,76,129,175,20,74,1635,809,1,0,0,0,0,0,892,1848,17,382,63,,347,76,415,427,,125,175,362,176,39,40,99,19,275,289,69,261,1,,7,117,15,75,4,15,194,2712,38,2,2,16,3,,5,4,,3202,298,2619,285,2014,Investor Owned,141,38,10
106301342,301342,ST. JUDE MEDICAL CENTER,ORANGE,Nonprofit - Corporation,General Acute Care Hospital,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,300-499,N,N,, 65 , 29 ,Fullerton Central and South,Urban,N/A,N/A,Emergency - Basic,31925,24542,,5619,5263,8047,6757,6572,6990,5383,4610,6090,1136,,4337,1700,16935,25,4294,765,28411,1446,1464,115,154,28,9,3,95,138,58,52533,377,7,,40,16238,15577,1105,17047,6500,,1312,220,2143,15,2910,734,3260,1066,11745,3314,60,3334,1090,87,1714,4433,2107,16923,,,4730,184,300,23,385,51,66,556,43421,4776,231,1286,164,254,39,1,56467,1629,50038,4800,3795,3623,1,44,262,346,618,1011,1232,1427,2470,9,,,884,149,1220,265,162,4735,4,266,61,290,1364,357,20,59,3475,1527,,0,0,0,0,0,1110,4704,55,1421,129,,32,85,1790,1197,,300,339,1274,783,98,225,198,5,48,691,160,179,3,6,6,607,32,796,3,62,451,5208,156,5,17,29,21,,12,20,,7419,395,6617,407,2014,Nonprofit,329,39,36
106301379,301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,General Acute Care Hospital,3033 WEST ORANGE AVENUE,ANAHEIM,92804,200-299,N,N,, 65 , 29 ,Anaheim West,Urban,N/A,N/A,Emergency - Basic,12766,12232,,2502,2699,4355,3607,3703,3766,1940,1046,1013,367,,1955,1709,8841,26,913,70,11484,994,3565,92,1,,,,32,474,,19818,22,,,,13066,4015,308,3449,4160,,513,89,574,7,1075,410,1464,418,5613,1689,52,1406,1123,14,1679,2140,1128,5604,,,1521,48,94,16,224,2,100,209,18992,2741,121,651,63,123,93,,24998,1295,20528,3175,2946,2731,,43,238,362,628,981,1088,1046,1291,,,,959,269,1300,117,16,3015,1,267,187,191,131,185,33,254,2990,1438,1,0,0,0,0,0,1489,3345,53,560,230,,27,90,1019,783,,248,289,1104,310,160,81,141,7,369,528,116,404,,1,,261,28,220,2,10,132,4823,108,6,15,19,12,1,6,34,,5677,700,4344,633,2014,Investor Owned,219,46,24
106190422,190422,TORRANCE MEMORIAL MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,3330 WEST LOMITA BOULEVARD,TORRANCE,90505-5073,300-499,N,N,, 66 , 26 ,Harbor Gateway South/Lomita/Torrance East Central,Urban,N/A,N/A,Emergency - Basic,31059,22343,,6145,5383,7285,6765,6214,6699,4784,4240,4715,1172,,5877,6422,17251,85,3568,175,20024,67,335,36,4,3,7,30,372,574,48,50880,509,483,,54,12696,11813,890,23398,4492,113,928,160,1326,10,2476,661,3280,509,11183,4576,125,2344,1003,46,1401,4299,2023,17050,,2,4379,109,198,28,360,77,488,427,41037,4525,192,1100,172,256,54,,53402,1093,48814,3495,7228,6144,,240,555,715,1040,1878,2193,2565,3804,140,242,,2062,1287,2654,635,29,6687,18,176,126,403,1699,143,49,131,8272,2369,4,0,0,0,0,0,1098,7775,119,4164,216,,125,241,2737,2511,,536,703,1316,1264,296,392,300,23,127,1289,313,1154,2,16,27,749,76,1000,11,49,820,10275,204,12,28,42,52,5,27,21,1,13372,610,11854,908,2014,Nonprofit,446,43,29
106190431,190431,KAISER FND HOSP - SOUTH BAY,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,200-299,N,N,, 66 , 35 ,Harbor Gateway South/Lomita/Torrance East Central,Urban,N/A,N/A,Emergency - Basic,30425,22960,4,5744,4992,7528,6215,6290,6573,5646,4975,4302,1124,,3903,17342,18101,104,1420,2037,10482,320,611,31,318,76,3,43,28,469,5,50936,210,,,339,10637,12285,145,26248,4071,3,1353,507,1918,10,2999,1232,3417,1058,11045,3694,144,2651,1435,56,1693,4434,1854,13889,,,3599,148,402,10,445,60,481,487,40829,5004,169,1313,134,280,28,,53389,526,48105,4758,3238,2914,,91,279,390,521,938,1110,1316,1424,33,50,,733,2090,1445,32,35,1797,20,262,67,217,1022,20,3,39,3917,605,,0,0,0,0,0,390,3403,7,2175,177,,61,169,1059,1056,,329,427,1247,408,147,180,116,7,54,528,107,247,,2,8,249,21,410,5,17,410,4902,92,2,6,13,7,1,11,6,,6152,91,5540,521,2014,Nonprofit,229,33,37
106190470,190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,4101 TORRANCE BOULEVARD,TORRANCE,90503,300-499,N,N,, 66 , 26 ,Redondo Beach Central and South/Torrance West Central,Urban,N/A,N/A,Emergency - Basic,33605,24646,,9001,6152,9090,8037,6781,6501,4162,3116,3358,2051,2,3851,9463,22557,47,4089,199,18045,750,197,88,84,36,16,28,111,432,20,55486,546,90,20,347,23563,9495,1621,17609,5950,13,1605,316,1410,30,3266,941,3700,2036,12201,3688,153,3328,2269,122,1724,5990,2378,13093,,1,4156,189,347,17,401,419,179,610,45041,4900,205,1353,124,275,35,,58251,978,52188,5085,6847,5479,,224,611,874,1131,1766,2023,2033,3248,157,259,,1612,1955,3018,571,22,5137,11,239,71,370,1308,170,19,29,7738,2382,,0,0,0,0,0,2493,6572,120,2625,515,1,116,247,2590,2025,,486,809,1267,985,342,334,331,21,144,1270,321,991,,7,40,706,55,497,24,24,501,10173,183,22,45,33,18,2,15,28,,12326,463,10656,1207,2014,Nonprofit,442,33,29
106190521,190521,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,Investor - Partnership,General Acute Care Hospital,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,150-199,N,N,, 66 , 35 ,Gardena Southeast/Harbor Gateway Central/Lawndale South/Moneta/Redondo Beach North/Torrance North,Urban,N/A,N/A,Emergency - Basic,20433,14464,1,4390,3638,7588,5551,4491,4557,2195,989,645,854,,,18632,11873,41,2030,513,1809,823,2906,61,8,1,,,395,60,3,30544,90,3,4,,20441,2227,1482,358,10390,,1575,136,684,5,1805,581,2013,683,6858,2388,93,2051,2528,19,1682,3816,1569,6412,,,1962,82,219,13,804,104,155,469,26464,2910,125,1303,89,154,45,,34898,12,33881,1005,2899,2383,,38,381,435,676,1172,1070,730,779,1,,,228,2868,1457,205,40,481,3,241,335,127,221,13,2,31,3075,1236,1,0,0,0,0,0,2622,2055,24,303,278,,188,105,797,714,,423,328,602,368,72,120,215,10,65,741,154,377,1,2,,166,12,166,3,68,348,4327,94,3,21,22,9,1,12,30,,5282,7,5072,203,2014,Investor Owned,172,43,10
106191227,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,Public - City or County,General Acute Care Hospital,1000 WEST CARSON STREET,TORRANCE,90502,300-499,N,Y,Level I & Level II - Ped, 66 , 35 ,Harbor Gateway South/Lomita/Torrance East Central,Urban,N/A,Teaching,Emergency - Basic,18731,19455,8,5888,5291,5681,4606,5274,5861,2931,840,407,1415,,1949,8893,22532,57,546,10,4207,451,1211,10,4,,,74,144,1793,,34331,47,60,,69,23609,1921,1423,1703,9526,12,861,223,868,29,1769,586,2084,1138,5034,2656,175,2108,1915,46,3972,2643,1223,10862,1,1,1560,67,77,12,551,17,164,185,32173,1986,126,872,75,194,135,,38194,492,25121,12581,6360,7343,,782,1911,1687,2117,2925,1858,826,667,346,584,,1144,3267,7193,59,9,2019,12,358,331,306,184,107,113,99,11718,474,13,0,0,0,0,0,9794,1781,235,684,1194,15,935,249,1826,1918,,652,541,1260,2259,248,479,432,85,962,876,348,558,1,32,42,615,89,443,363,110,810,10192,277,47,570,84,42,2,35,24,,13703,368,8714,4621,2014,Government,453,43,84
106334018,334018,MENIFEE VALLEY MEDICAL CENTER,RIVERSIDE,Investor - Limited Liability Company,General Acute Care Hospital,28400 MCCALL BOULEVARD,SUN CITY,92585,50-99,N,N,, 67 , 23 ,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,Urban,N/A,N/A,Emergency - Basic,8400,6728,2,1611,1578,2498,2031,1811,1729,1315,1062,1247,248,,216,1499,5716,38,53,5,7603,358,272,62,3,4,1,1,58,180,2,14052,32,82,,23,6813,2006,11,4097,2203,,275,42,461,1,926,289,974,334,3700,794,21,933,644,1,824,1342,579,2988,2,,1123,73,130,7,144,2,56,216,11049,1742,91,347,69,69,12,,15130,9,14448,673,1324,1144,,24,76,117,155,333,444,570,749,,,,42,196,638,3,1,1583,5,136,75,77,154,39,,3,1518,465,1,0,0,0,0,0,584,1649,,198,37,,4,36,545,406,,142,194,164,204,42,51,38,2,41,369,59,171,,,,157,26,148,,4,43,2008,41,3,4,13,3,,11,7,,2468,,2264,204,2014,Investor Owned,84,42,12
106334068,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,Investor - Corporation,General Acute Care Hospital,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,100-149,N,N,, 67 , 28 ,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,Urban,N/A,N/A,Emergency - Basic,41312,29525,,9845,8795,12091,9978,8419,7660,4843,3402,3294,2510,,1704,5437,20042,149,5267,137,38101,967,831,111,179,37,6,,417,671,,67116,119,308,,75,28969,9190,4427,20585,7666,,2954,360,1635,8,3777,802,4387,1394,16516,4190,79,3449,2100,226,2154,6587,2475,17744,,,5548,285,477,40,704,24,381,770,52140,7054,322,2297,358,411,26,,70837,824,66751,3262,4859,4402,,232,750,766,968,1511,1612,1493,1926,3,,,306,558,1768,455,8,6149,17,486,246,227,1433,153,,57,5571,1078,10,0,0,0,0,0,2152,4723,257,1843,286,,141,171,1654,1465,,472,578,564,1675,223,197,227,8,164,938,213,566,1,2,2,856,90,522,73,24,424,6441,183,56,445,82,21,3,29,11,1,9261,202,8573,486,2014,Investor Owned,120,42,30
106334589,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,RIVERSIDE,Nonprofit - Corporation,General Acute Care Hospital,28062 BAXTER ROAD,MURRIETA,92563,100-149,N,N,, 67 , 28 ,French Valley/Murrieta East/Temecula/Winchester,Urban,N/A,N/A,Emergency - Basic,18895,13822,4,3696,3235,4615,4484,3859,3744,3289,2669,2303,826,1,843,2521,8348,95,668,1,20245,663,445,36,66,12,23,135,49,228,,30679,14,97,,274,2229,6696,2617,18153,3026,,763,255,1121,17,2211,560,2271,661,6802,2450,109,1598,1012,63,720,2936,1230,7941,,1,2520,107,291,15,195,50,346,272,24961,2935,106,659,101,140,23,,32721,69,32027,625,3103,2933,,59,266,362,498,882,1262,1323,1382,2,,,198,356,1103,45,,4320,14,507,57,118,755,214,,,3943,441,1,0,0,0,0,0,848,3285,125,1717,61,,119,116,1498,1076,,304,335,493,472,124,186,122,10,36,623,117,401,2,2,,272,30,519,1,12,389,4682,58,3,9,11,34,,12,4,,6036,19,5832,185,2014,Nonprofit,106,42,19
106300032,300032,CHILDRENS HOSPITAL OF ORANGE COUNTY,ORANGE,Nonprofit - Corporation,General Acute Care Hospital,1201 West La Veta Avenue,ORANGE,92868,200-299,N,N,Level II - Pediatric, 68 , 37 ,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,N/A,N/A,Emergency - Basic,26722,30748,1,34656,12226,312,88,53,32,15,12,3,10074,,2685,939,38349,60,2049,269,13120,301,14,2,,,,44,,,,57110,,,,,42237,50,1974,10792,2415,3,18,316,95,99,2536,306,2081,4156,11193,1206,76,3690,1246,397,710,11129,2321,15893,2,1,5088,145,89,8,54,15,84,462,46970,3759,120,208,56,398,15,,57471,305,41366,15800,2480,2973,1,1477,85,,,,,,,1390,2501,1,413,143,3001,226,28,1637,6,46,2,26,,,5,2,5366,7,,0,0,0,0,0,3417,7,56,1941,33,,,214,92,841,,298,235,307,368,87,150,418,18,33,1204,152,605,,78,354,62,15,131,8,19,292,4814,41,3,1,7,35,1,15,10,,5454,50,4137,1267,2014,Nonprofit,279,46,31
106301140,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor - Corporation,General Acute Care Hospital,2601 EAST CHAPMAN AVENUE,ORANGE,92869,100-149,N,N,, 68 , 37 ,Anaheim Hills/City of Orange East/Villa Park,Urban,N/A,N/A,Emergency - Basic,3982,3577,,431,948,1481,1328,1093,1095,572,302,277,32,,255,270,2820,2,278,10,3924,242,236,23,2,1,,24,8,71,1,6935,4,2,1,9,780,1079,251,4640,809,,130,13,148,1,363,122,471,132,1968,553,3,450,313,2,296,658,395,1541,,,635,40,41,5,45,30,22,92,5419,968,43,145,19,42,13,,7559,55,6835,669,534,519,,32,99,104,129,186,159,136,208,,,,46,43,287,21,3,650,3,55,58,22,82,28,5,54,602,147,,0,0,0,0,0,262,497,15,250,29,,4,5,117,170,,71,54,60,62,26,27,25,,262,96,48,26,,,,47,10,39,,3,37,862,30,2,3,2,2,,8,8,,1053,26,936,91,2014,Investor Owned,114,45,8
106301340,301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,Nonprofit - Corporation,General Acute Care Hospital,1100 WEST STEWART DRIVE,ORANGE,92868,300-499,N,N,, 68 , 37 ,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,N/A,N/A,Emergency - Basic,40089,28198,,7203,7947,11965,9688,8159,7345,5323,4188,5113,1356,,2083,1273,37306,15,1741,270,25599,1178,831,69,169,30,12,3,112,596,31,64066,285,,,905,29453,13296,1434,16653,7451,,3005,387,1905,17,3337,897,3713,1207,13002,3230,98,5928,1304,114,3165,5173,2551,19252,2,,4582,186,549,24,296,130,374,488,54625,5133,202,1196,173,254,75,,68287,431,55870,11986,5086,4610,,138,816,757,1111,1429,1643,1519,2282,1,,,479,196,2859,161,21,5978,2,121,155,306,1210,396,3,75,6024,1402,4,0,0,0,0,0,1790,4172,60,3480,194,,82,141,1616,1269,,504,568,1000,854,201,323,245,6,1439,878,267,294,1,8,,467,30,761,9,24,606,7380,228,10,20,123,11,1,6,20,,9696,187,8276,1233,2014,Nonprofit,457,46,53
106304409,304409,KAISER FND HOSP - ORANGE COUNTY - ANAHEIM,ORANGE,Nonprofit - Corporation,General Acute Care Hospital,3440 E LA PALMA AVE,ANAHEIM,92806,200-299,N,N,, 68 , 37 ,Brea East/Placentia Central and North/Yorba Linda,Urban,N/A,N/A,Emergency - Basic,46160,37110,16,8391,8841,11904,10144,9927,10725,9021,6702,5766,1864,1,10070,3568,21956,232,1010,717,45733,429,463,43,521,86,30,4,15,879,,80400,325,,1,90,12013,17074,445,51183,2571,,1804,302,2463,18,4660,1102,4969,1448,17872,5939,179,4408,1981,140,2890,5328,2466,25317,,,5821,215,650,27,284,45,865,760,63299,8457,392,1842,217,375,37,,83286,1891,74189,7206,6205,6029,,316,573,684,1003,1811,2359,2378,2731,134,245,,1324,434,2282,28,28,8096,42,348,98,298,2555,55,1,175,7659,1045,,0,0,0,0,0,744,6527,20,4857,86,,93,256,1829,2379,,505,676,2174,1100,228,439,278,32,145,1066,362,615,1,17,39,635,43,1108,16,31,845,9170,218,14,27,39,38,1,37,12,,12234,279,10994,961,2014,Nonprofit,262,46,36
106301098,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor - Partnership,General Acute Care Hospital,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,200-299,N,N,, 69 , 29 ,Anaheim Central,Urban,N/A,N/A,Emergency - Basic,20435,15688,,4029,3640,6220,4881,4350,4665,3051,2214,2185,888,,2111,1818,18941,7,1826,7,11413,876,712,52,100,38,1,13,43,59,1,33856,318,54,,,3807,6836,547,21366,3567,,1260,134,900,13,2069,522,2056,365,7400,2557,64,1651,622,44,1064,3265,1431,10706,,,2596,67,198,10,331,35,264,389,27992,2922,133,901,74,162,49,,36123,854,28784,6485,4254,3791,,82,460,577,911,1577,1462,1260,1699,17,,,842,326,2971,381,,3525,,252,246,190,869,99,111,51,4686,1539,2,0,0,0,0,0,2442,3566,41,1551,445,,150,176,1535,1373,,511,650,635,575,133,267,162,14,186,841,235,583,2,3,14,293,47,398,15,38,517,6489,128,3,12,29,21,1,19,35,,8045,372,6189,1484,2014,Investor Owned,223,46,21
106301188,301188,WESTERN MEDICAL CENTER ANAHEIM,ORANGE,Investor - Corporation,General Acute Care Hospital,1025 SOUTH ANAHEIM BLVD.,ANAHEIM,92805,150-199,N,N,, 69 , 34 ,Anaheim Central,Urban,N/A,N/A,Emergency - Basic,6667,6228,,1572,1634,2716,2198,1799,1498,706,254,175,343,,378,495,7183,14,561,79,4185,230,258,34,8,1,2,2,914,438,3,10935,26,6,1,37,1750,1148,857,6821,2319,,695,33,303,6,924,324,759,382,2963,523,32,765,514,17,1695,1093,430,1437,,,808,29,67,4,282,22,42,167,9613,1364,37,288,62,73,36,1,12895,120,9987,2788,1031,1293,,62,399,424,466,448,286,118,121,,,,117,111,898,80,19,1098,1,49,146,43,27,43,3,117,1574,171,151,0,0,0,0,0,957,758,298,241,69,1,78,23,170,226,,58,82,123,98,30,18,28,8,1182,101,54,45,,,,65,3,36,16,6,44,2009,61,1,6,51,8,1,6,11,,2324,27,1999,298,2014,Investor Owned,188,46,11
