oshpd_id9,oshpd_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Home_Health_Service,Not_Defined_Elsewhere,Other_Care,Hospice_Care,Critical_Access_Hospital,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Other,a_Sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Dx_Invalid,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_Dx_Births,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,a_EC_Fire_Accidents,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear
106420522,420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG ROAD,SOLVANG,93463,,NO,178.1,,10 - Santa Barbara/Ventura,SANTA BARBARA,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,10,Standby,3000,2787,,,528,577,640,560,705,755,740,516,693,73,,75,65,1003,69,8,43,4524,239,48,1,9,,7,3,5477,3,,,,,,,721,1352,409,2576,729,70,,10,231,2,272,105,276,60,1882,254,8,508,186,6,158,399,192,1168,,688,28,33,5,33,9,33,132,3736,856,70,98,13,42,11,,5787,70,5429,288,125,90,,,,2,5,9,7,29,34,129,,,,2,,9,,,202,2,18,,8,23,4,4,1,114,43,,0,0,0,0,0,0,11,155,6,28,15,,4,30,28,16,23,12,13,12,6,2,,2,51,8,8,,,,17,1,24,,,2,165,2,1,1,,2,,,,,215,1,211,3,2010
106430705,430705,REGIONAL MEDICAL OF SAN JOSE,225 NORTH JACKSON AVENUE,SAN JOSE,95116,Level II,NO,183b,,07 - Santa Clara,SANTA CLARA,General Acute Care,Investor - Corporation,General Medical / Surgical,247,Basic,26559,23460,,,9830,6585,8317,6723,5623,4304,2615,2142,1879,2001,,9225,2250,31529,60,1082,166,5707,313,1138,121,,206,183,11,47920,74,1,37,11,,4,,7746,6510,18045,7909,9809,1791,1,138,705,6,1884,465,2162,949,11882,1892,36,2923,1971,46,1875,5947,1904,13442,,3520,192,260,17,920,3,25,402,37455,4691,268,1908,106,233,19,,50019,3197,37113,9709,4756,4307,,1,303,638,681,920,1189,1178,1651,2222,109,173,,3067,301,3439,594,22,1637,4,332,177,393,890,196,128,92,5597,1259,,0,0,0,0,0,0,1892,4803,164,1351,854,375,98,1645,1199,399,488,863,1410,112,187,162,15,111,1211,221,548,2,16,2,487,56,463,202,1,13,7079,162,55,415,51,26,31,20,,3,9064,2159,5723,1182,2010
106430763,430763,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,94040,,NO,183a,,07 - Santa Clara,SANTA CLARA,General Acute Care,District,General Medical / Surgical,374,Basic,23530,18767,,,6194,3859,5635,6189,5765,4786,2871,2384,3381,1229,4,8135,1514,8869,24,3735,27,19993,514,410,80,2,,103,,40854,310,,5,,7,12,,8054,7695,2512,19071,4965,950,,79,889,3,2000,399,2042,987,10922,2194,33,3324,1633,83,1503,3559,1410,10286,1,3552,110,471,14,235,25,165,441,30444,5298,305,836,100,275,26,,42297,2989,34902,4406,4668,3541,,,111,369,593,753,970,1051,1394,2923,18,27,,1377,218,611,471,4,5519,9,126,87,359,700,110,72,156,4847,1752,,0,0,0,0,0,0,531,5066,106,2260,246,145,110,1551,1359,300,467,694,865,149,232,162,2,629,1026,186,312,5,8,7,547,65,641,7,17,367,6259,104,16,12,112,41,14,7,,,8209,791,7193,225,2010
106430779,430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 SAMARITAN DRIVE,SAN JOSE,95124,,NO,183m,,07 - Santa Clara,SANTA CLARA,General Acute Care,Investor - Corporation,General Medical / Surgical,332,Basic,19325,15174,2,,5012,3762,4352,4479,5112,3777,2432,2083,2679,813,,3556,1062,6605,17,1353,390,21518,296,190,54,1,9,174,12,33657,64,1,26,9,4,4,,1579,6543,4168,19469,2742,723,,85,726,10,1617,335,1867,444,10047,1477,44,1990,653,41,1080,3105,1277,8980,,3642,120,269,9,185,8,5,352,23919,4622,310,730,64,245,21,,34501,360,33672,469,4171,3573,,,239,286,432,836,955,1020,1203,2250,177,346,,758,166,722,227,24,5847,,127,50,358,622,211,206,45,4982,1143,,0,0,0,0,0,0,365,4051,133,2952,243,109,97,1573,1321,295,338,613,830,160,242,195,2,289,958,203,481,12,26,,562,43,622,3,12,21,6220,111,15,29,49,26,16,15,,,7744,215,7437,92,2010
106430837,430837,OCONNOR HOSPITAL - SAN JOSE,2105 FOREST AVENUE,SAN JOSE,95128,,NO,183j,,07 - Santa Clara,SANTA CLARA,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,334,Basic,24829,18497,,,9094,4724,7392,5691,4389,3305,2028,1762,2479,2462,,4928,1934,21423,171,1573,666,12631,135,156,48,,,68,,42729,189,,,,,1,,19516,5853,1821,11483,4653,977,,92,563,9,1927,440,2504,1465,9407,2252,38,2906,1060,47,803,6084,1805,10947,,3190,167,147,14,352,22,244,338,33132,4358,198,870,29,256,9,,43326,923,38621,3782,3551,2871,,,140,257,338,496,740,812,1088,2205,159,187,,1298,212,1696,174,50,2974,18,108,32,241,721,35,2,72,3712,1498,1,0,0,0,0,0,0,1201,3526,73,1507,115,71,98,1256,1102,329,425,679,544,124,156,91,4,63,960,189,287,7,36,1,421,28,407,4,18,187,5239,51,6,13,7,20,18,2,,1,6422,567,5529,326,2010
106430883,430883,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,95128-2699,Level I,YES,183j,,07 - Santa Clara,SANTA CLARA,General Acute Care,City and/or County,General Medical / Surgical,524,Comprehensive,34400,37653,,,3850,5570,14726,11844,14329,12123,5648,1986,905,1072,,7931,5850,29975,122,2728,1810,23637,133,1669,69,297,2,1809,2,67860,176,21,5,,,6,4,23515,8076,22132,6970,11360,1130,,136,2264,28,2857,1403,2428,1094,12400,6130,36,3026,2247,36,10911,5765,3205,16957,,3702,125,54,40,1527,9,72,382,57541,5148,430,2186,476,217,144,,72053,4396,56016,11641,4873,6382,,,441,1049,1055,1840,2518,1971,1096,795,138,352,,2066,720,4270,337,194,3653,15,211,215,298,270,298,,133,8726,932,172,0,0,0,0,0,0,4306,2817,138,1089,2905,120,160,1997,1660,704,474,718,1958,212,328,318,51,354,1052,301,801,14,27,6,585,108,668,200,112,277,8312,238,51,408,124,69,23,24,,56,11255,1259,8156,1840,2010
106430905,430905,STANFORD HOSPITAL,300 PASTEUR DRIVE,PALO ALTO,94305,Level I,YES,183a,,07 - Santa Clara,SANTA CLARA,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,583,Basic,19313,16876,3,,7949,4551,5426,4100,3525,3102,2015,1369,1523,2632,,2121,2610,11465,30,9747,2223,7996,91,411,54,30,26,128,,32197,92,2631,278,207,6,41,,12542,4487,975,13800,4388,1152,,266,600,34,1795,449,1944,906,7226,2680,140,2353,885,188,969,2872,1048,10685,,2638,95,129,7,231,120,151,258,27976,2651,441,1155,36,271,33,,36192,723,29565,5904,4819,4740,,,193,850,779,1169,1552,1494,1359,2162,,1,,1397,661,1302,558,129,5492,20,153,89,363,171,184,5,124,7210,1251,9,0,0,0,0,0,0,1169,4562,478,2751,599,86,220,1581,1330,369,455,747,1588,158,405,275,25,729,815,159,599,18,,,594,67,968,85,48,211,6940,121,71,291,105,31,19,5,,3,9559,625,8407,527,2010
106431506,431506,KAISER FND HOSP - SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,95119,,NO,183i,,07 - Santa Clara,SANTA CLARA,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,242,Basic,20633,17179,1,,4313,3942,4693,4814,5171,4776,3579,2914,2712,899,,4375,2050,14205,154,1450,345,15234,100,336,69,5,18,307,,36542,36,5,20,282,7,18,68,1790,7532,76,23213,5202,818,,146,1213,9,2457,785,1976,501,7613,1956,38,2168,663,32,1633,3439,999,11367,,2344,157,372,15,353,8,197,271,29314,3434,201,802,100,222,23,,37813,788,33808,3217,3241,3015,,,128,266,337,609,915,1230,1299,1466,4,2,,709,230,1569,120,15,3602,11,330,60,253,601,79,3,103,4191,636,,0,0,0,0,0,0,209,3421,22,2423,181,67,119,1375,1199,282,292,658,561,111,128,138,6,85,740,125,365,1,2,2,336,47,631,6,14,126,4930,75,10,24,34,9,8,5,,1,6256,221,5725,310,2010
106434138,434138,ST. LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,95020,,NO,182,,07 - Santa Clara,SANTA CLARA,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,72,Basic,13267,10390,,,5258,3179,3460,2991,2748,1845,1232,895,804,1245,,416,330,15059,11,1347,26,6468,408,960,11,76,,56,,22066,77,,2,,1,,,10673,2830,1087,5809,3258,776,,52,377,1,1144,295,1337,781,5242,1121,26,1726,545,54,541,3384,978,5277,,1490,118,222,11,196,13,8,302,18006,2446,185,435,41,150,34,,23657,135,18349,5173,1223,951,,1,65,123,122,224,287,308,359,616,23,48,,76,32,894,26,,1146,1,112,28,78,219,24,,36,1307,371,,0,0,0,0,0,0,399,1068,54,523,131,64,41,339,458,115,125,171,203,48,41,31,1,12,335,56,131,,4,,162,14,148,,,4,1792,21,6,8,10,3,5,2,,,2175,32,1818,325,2010
106434153,434153,KAISER FND HOSP - SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,,NO,183f,,07 - Santa Clara,SANTA CLARA,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,327,Basic,25852,22233,3,,5394,4258,5828,6445,6359,6062,4623,3818,4202,1099,,10410,2230,11354,132,1135,518,22309,63,541,56,,5,328,7,46609,202,1,89,122,14,28,23,1719,9949,75,32522,3823,870,,199,1360,15,2095,798,2397,521,13151,2429,51,2664,870,64,1350,3304,1682,14268,,4382,149,260,23,269,22,247,546,33698,6775,310,957,78,329,43,,48088,1516,43697,2875,4712,4266,,,241,291,446,727,1228,1381,1701,2616,94,253,,1602,325,1543,102,28,5345,33,86,51,384,1694,59,3,135,5402,1164,,0,0,0,0,0,0,229,5054,12,3514,169,60,123,1845,1602,445,446,1302,869,146,251,212,17,126,936,150,428,3,16,1,508,64,756,11,60,363,6968,128,11,15,25,27,24,16,,2,8978,380,8301,297,2010
106440755,440755,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,1555 SOQUEL DRIVE,SANTA CRUZ,95065,,NO,185.1,,08 - Mid-Coast,SANTA CRUZ,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,240,Basic,16974,16393,3,,3279,3848,6162,4324,4484,4404,2691,1493,2056,629,,406,682,5404,2,818,106,25952,212,663,38,3,595,578,,30886,144,11,9,220,7,4,,7956,5393,1332,7936,10753,476,,82,724,13,1639,448,1773,544,9080,1847,58,2097,1144,18,2042,2922,1715,6748,,3079,274,318,19,691,33,225,486,22642,3662,495,1019,214,184,29,,33370,34,30803,2533,3569,3219,,,183,381,470,703,1172,1070,915,1719,55,120,,94,118,708,104,18,5746,,109,106,200,841,303,,102,4012,1090,25,0,0,0,0,0,0,845,2912,162,2201,668,52,70,1410,1156,252,291,457,829,151,215,174,12,381,690,193,436,3,15,1,412,119,724,27,60,400,4780,93,25,44,63,17,16,7,,1,6788,10,6414,364,2010
106444013,444013,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,95076,,NO,184,,08 - Mid-Coast,SANTA CRUZ,General Acute Care,Investor - Corporation,General Medical / Surgical,106,Basic,14374,11783,2,,6219,3231,4088,3071,2543,2068,1188,852,973,1926,,184,115,20236,17,123,62,5422,182,504,28,,42,37,,25278,70,16,,,,2,,13991,3095,832,4717,3524,1079,,63,421,3,1339,302,1537,731,4612,1306,34,2330,999,63,793,3661,997,5889,,1592,128,174,12,231,76,136,223,20899,1883,131,458,61,117,38,,26159,98,13123,12938,1108,1040,,,80,139,144,181,310,256,294,508,107,129,,31,3,1262,85,,767,,57,23,55,134,28,8,,1592,251,,0,0,0,0,0,0,554,1004,41,310,239,47,40,438,432,101,152,88,175,38,30,35,7,21,359,41,136,2,6,,115,17,124,9,32,114,1688,16,6,4,10,6,1,6,,,2148,4,1292,852,2010
106450936,450936,MAYERS MEMORIAL HOSPITAL,"HWY. 299-E, P O BOX 459",FALL RIVER MILLS,96028,Level IV,NO,190,,01 - Northern California,SHASTA,General Acute Care,District,General Medical / Surgical,22,Standby,2049,1687,,,431,419,438,381,437,440,439,344,305,102,,11,20,279,304,,11,3111,30,7,6,,,,,3690,3,,,,,,,1204,1069,89,957,417,124,,9,193,,275,90,155,101,936,231,17,268,41,4,112,398,146,636,,270,25,30,,27,6,21,65,2667,477,21,89,9,27,2,,3736,1,3578,157,198,104,,,12,47,24,23,35,57,41,53,4,6,,,,21,,,267,14,27,1,9,,1,,,231,33,,0,0,0,0,0,0,83,138,1,50,30,63,4,33,25,36,14,8,12,4,6,4,1,12,59,4,15,2,,,14,1,6,,1,1,273,2,1,2,,,1,,,,302,,292,10,2010
106450940,450940,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE STREET,REDDING,96049-6072,Level III,NO,189.2,,01 - Northern California,SHASTA,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,246,Basic,13243,11366,,,2678,3551,6156,4242,4070,2666,769,80,39,358,,161,548,328,160,1000,154,22258,144,1293,16,,,434,,22621,7,94,,,,,,14905,99,524,3846,5235,335,3,21,254,2,1985,218,1022,437,5713,1841,11,2333,1070,12,1304,2476,1642,3930,,1604,68,182,22,357,1,80,290,18116,2776,165,640,129,125,54,,24609,41,24514,54,3370,2956,,,73,294,432,758,1146,1182,1084,1348,,9,,40,64,66,121,15,5987,33,211,187,154,250,38,,,4693,786,7,0,0,0,0,0,0,1321,3848,38,640,479,7,60,1337,1149,252,354,605,504,146,124,339,8,87,886,152,315,1,,,259,65,283,17,32,193,5237,76,5,26,59,15,20,37,,2,6326,20,6289,17,2010
106450949,450949,MERCY MEDICAL CENTER - REDDING,2175 ROSALINE AVENUE,REDDING,96001,Level II,NO,189.2,,01 - Northern California,SHASTA,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,266,Basic,22014,17826,2,2,5014,4438,7801,5140,4991,4353,2696,1997,2127,1287,,422,859,1810,795,556,,35402,165,747,66,20,80,24,32,38440,208,4,23,2,22,11,,16382,7557,742,8666,6497,1395,,71,812,8,2534,592,2000,932,8901,1843,36,4435,1178,84,1277,4221,2163,7362,,2842,259,386,28,383,80,275,367,30249,3332,212,979,216,201,35,,39844,158,39469,217,3704,3441,,,216,424,436,613,1005,1251,1227,1457,185,331,,67,106,188,97,65,6507,115,87,73,303,987,2,16,75,4263,1332,7,0,0,0,0,0,0,1207,3871,126,1173,768,123,51,1291,918,310,371,505,1277,130,193,183,3,52,1267,174,258,11,25,3,559,114,402,50,35,321,5073,135,35,245,85,37,33,18,,3,7145,45,7065,35,2010
106470871,470871,MERCY MEDICAL CENTER MT. SHASTA,"914 PINE STREET, BOX 239",MOUNT SHASTA,96067,Level III,NO,197,,01 - Northern California,SISKIYOU,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,33,Basic,3597,3168,,,540,815,1064,769,885,900,728,444,474,146,,40,209,205,72,364,,5875,121,67,12,,85,34,1,6396,45,,,,,4,,2066,1652,235,1727,1085,111,,8,196,,406,90,282,97,1946,385,15,439,225,4,249,519,248,1545,,743,46,72,5,46,16,14,89,4703,801,41,150,11,21,7,,6765,17,6717,31,353,348,,,23,53,47,52,114,123,108,163,5,13,,4,11,16,26,12,625,7,49,,29,44,,10,,481,88,,0,0,0,0,0,0,107,390,11,124,69,6,12,139,95,29,23,41,133,7,11,6,,21,117,11,47,1,1,1,62,25,32,3,3,6,507,19,4,19,15,3,1,2,,,701,3,694,4,2010
106474007,474007,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,96097,Level III,NO,195,,01 - Northern California,SISKIYOU,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,28,Basic,5845,4924,,,1099,1075,1752,1124,1384,1412,961,770,971,221,,42,119,602,612,74,734,8586,776,39,10,3,3,32,,9903,1,,1,,,1,,4167,3002,757,1485,1358,134,,15,379,,921,185,492,196,2907,661,13,610,276,2,506,1218,517,1737,,985,52,168,9,128,14,90,151,7485,1282,62,210,42,72,19,,10769,28,10668,73,560,471,,,29,38,49,79,170,182,186,258,17,23,,2,1,37,9,18,895,69,98,9,23,90,7,,2,739,63,,0,0,0,0,0,0,208,606,36,113,68,6,6,130,203,43,35,35,135,13,12,18,,14,232,21,125,1,2,,76,13,60,,2,23,786,22,1,13,26,1,3,5,,,1031,1,1027,3,2010
106480989,480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,975 SERENO DRIVE,VALLEJO,94590,,NO,204,,03 - North Bay,SOLANO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,475,Basic,19930,16033,3,,3783,4299,4772,4204,4940,4897,3180,2498,2669,724,,4817,9547,5443,165,711,873,14410,172,331,60,,40,233,2,34733,68,10,55,200,5,27,30,4935,6593,80,19794,4564,614,,250,1135,15,1742,765,1424,548,9142,1986,70,2380,956,31,1516,3184,1300,8908,,2305,145,356,10,414,40,118,349,26867,3770,133,1155,105,172,27,,35966,347,33995,1624,2961,2600,,1,84,209,298,541,885,993,1101,1442,2,7,,775,1208,449,58,3,3055,14,273,62,209,925,55,1,101,3325,609,2,0,0,0,0,0,0,356,3061,10,1958,177,36,95,1138,947,276,369,426,537,99,129,112,2,96,778,136,380,4,,2,311,41,568,20,31,249,4164,77,9,28,27,11,15,9,,2,5562,88,5348,126,2010
106481094,481094,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DRIVE,VALLEJO,94590,,NO,204,,03 - North Bay,SOLANO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,102,Basic,17698,13171,4,,3498,2924,5551,4413,4728,4343,2166,1173,1098,979,,3392,11763,4707,40,1274,34,9663,477,415,36,60,,174,153,29558,,,,,,,,14367,4820,746,4951,5989,905,,167,743,10,1712,659,1877,641,6260,2058,79,2105,939,34,1044,3886,1688,6066,,1848,186,202,20,546,19,67,287,23874,2658,88,838,73,159,8,,30873,812,28065,1996,1751,1558,,,34,193,292,400,727,560,450,652,,1,,610,952,347,96,6,1295,3,203,64,132,426,19,39,62,1839,524,1,0,0,0,0,0,0,762,1652,41,399,455,45,73,642,591,246,183,351,249,44,62,66,3,49,429,89,185,2,,,130,26,268,8,5,85,2706,39,1,8,15,6,6,6,,,3309,278,2900,131,2010
106481357,481357,NORTH BAY MEDICAL CENTER,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,,NO,202b,,03 - North Bay,SOLANO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,130,Basic,18908,14161,,,4368,3225,6767,4933,4923,3872,1701,1129,989,1162,,1723,10103,7263,67,929,49,12935,581,449,61,65,69,339,8,31266,174,19,28,,1,4,5,17241,4972,765,4838,5253,926,,190,871,11,1685,499,1859,763,6259,2333,60,2124,890,61,1193,4331,1554,7460,,1748,125,218,17,576,11,163,268,26053,2709,122,794,100,142,23,,33069,658,29071,3340,1973,1506,,,59,239,256,404,599,504,576,780,26,36,,326,714,490,94,2,1835,18,159,63,145,403,9,1,10,2152,519,18,0,0,0,0,0,0,701,1899,46,435,398,60,74,756,530,172,278,325,300,40,69,48,5,40,496,98,173,1,14,,125,30,295,7,2,218,2691,42,3,15,24,9,8,10,,,3479,205,3027,247,2010
106484001,484001,NORTH BAY VACAVALLEY HOSPITAL,1000 NUT TREE ROAD,VACAVILLE,95687,,NO,202a,,03 - North Bay,SOLANO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,50,Basic,10773,8610,,,2286,1949,3817,2721,2873,2395,1150,850,898,444,,586,2692,3899,81,315,52,11758,514,188,18,47,43,148,4,18335,56,6,15,3,,,6,7555,3292,1149,4437,2950,404,2,64,493,5,1051,314,1108,411,4075,1482,14,1292,399,15,617,2120,760,4757,,1217,84,145,11,255,8,104,156,14835,1860,83,406,90,119,10,,19383,199,18124,1060,1298,1108,,,30,88,139,316,434,354,410,633,,2,,118,283,317,20,2,1652,14,240,24,83,298,6,,9,1307,340,99,0,0,0,0,0,0,277,1397,183,329,220,3,47,490,385,118,183,176,213,59,46,51,4,30,385,58,158,,,,123,25,235,4,3,124,1809,32,1,10,15,6,8,9,,2,2406,56,2249,101,2010
106484044,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,95688,,NO,202a,,03 - North Bay,SOLANO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,64,Basic,15241,12131,2,,3348,3731,3332,3385,3711,3601,2390,1788,1572,516,,1811,3677,5048,105,464,85,16184,201,116,18,,6,166,5,26569,64,2,20,170,3,11,23,2629,4529,64,18511,1641,423,1,70,696,9,1342,554,1167,377,7336,1603,47,2261,562,14,797,2729,1033,6353,,2166,114,237,15,175,17,81,346,19316,3790,187,662,91,159,18,,27374,112,26333,929,1646,1329,,,49,90,178,333,455,546,600,724,,,,215,335,302,20,4,2084,15,173,20,119,265,33,1,66,1929,367,2,0,0,0,0,0,0,114,1611,14,1203,33,14,67,565,534,128,224,189,291,52,67,45,1,44,481,69,203,1,,,170,17,271,4,17,92,2323,28,4,18,14,7,7,1,,2,2975,18,2900,57,2010
106490919,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,3325 CHANATE ROAD,SANTA ROSA,95404,,NO,210.1,,03 - North Bay,SONOMA,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,135,Basic,12233,10917,1,,3316,2183,4420,3150,3082,2948,1421,760,700,1171,,633,809,7604,515,190,211,13189,200,157,13,123,420,49,,22185,,,3,,,1,,10656,2951,894,3887,4763,1023,,54,414,9,1692,313,1281,531,4816,1123,62,1721,1114,80,1543,3044,1147,3184,,1477,53,189,7,324,11,154,201,17912,1938,132,356,189,152,56,,23151,417,17958,4776,1085,992,1,,42,166,176,248,400,385,267,376,12,6,,60,63,312,10,31,1524,78,74,19,45,260,11,32,34,1339,242,22,0,0,0,0,0,0,404,959,103,323,289,49,29,337,468,93,114,148,241,31,69,37,1,49,259,88,55,,10,,121,31,72,7,5,82,1684,16,5,9,36,3,1,5,,1,2078,47,1839,192,2010
106490964,490964,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY STREET,HEALDSBURG,95448,,NO,205.1,,03 - North Bay,SONOMA,General Acute Care,District,General Medical / Surgical,26,Standby,4717,4451,,,1208,910,1349,1061,1295,1026,794,513,774,238,,43,66,3101,102,148,36,5672,217,22,12,17,,16,,8865,13,,4,2,,,,2569,2093,780,2519,1207,84,,23,168,2,568,142,378,218,2971,556,7,657,133,2,224,897,473,1665,,754,26,58,6,19,1,10,169,6077,1735,71,145,8,76,13,,9168,12,7125,2031,332,276,,,9,22,30,39,55,98,93,258,,4,,2,5,87,5,,507,2,33,2,22,92,,2,62,322,73,,0,0,0,0,0,0,49,413,10,95,41,1,10,112,104,33,36,46,93,15,9,10,,11,81,24,23,,,,64,5,23,2,,11,478,9,,2,5,1,7,1,,,608,2,551,55,2010
106491001,491001,PETALUMA VALLEY HOSPITAL,400 NORTH MC DOWELL BOULEVARD,PETALUMA,94954,,NO,209.1,,03 - North Bay,SONOMA,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,80,Basic,7898,6970,1,,2034,1488,2136,1867,1938,1785,1183,832,1134,472,,189,259,2788,16,169,74,11374,71,200,27,42,8,84,,13824,97,515,1,,,,,3597,3004,876,4884,2508,269,,25,403,2,769,198,754,395,4186,740,22,833,252,34,510,1533,684,3260,,1441,115,114,10,157,3,112,233,10286,1725,115,376,52,127,3,,14869,107,12940,1822,1143,865,,,46,89,105,200,311,280,330,624,5,18,,30,31,183,13,6,1742,3,130,22,82,177,38,1,26,1191,340,1,0,0,0,0,0,0,188,1195,23,320,282,18,26,358,372,85,140,207,203,42,33,27,1,29,293,66,107,1,,,117,19,253,5,3,97,1439,36,2,6,15,8,5,3,,,2008,15,1880,113,2010
