oshpd_id,oshpd_id9,fac_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Other_Care,Residential_Care_Facility,Routine,SN_IC_Care,Hospice_Care,Psychiatric_Care,Critical_Access_Hospital,Childrens_or_Cancer_Center,Prison_Jail,Not_Defined_Elsewhere,Other_Unknown,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Native_American_Es,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Invalid_Blank,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Private_Coverage,a_Uninsured,a_Other_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,datayear,a_English,a_Spanish,a_All_Other,English,Spanish,All_Other
106400480,106400480,400480,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,,NO,172,,08 - Mid-Coast,San Luis Obispo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,112,Basic,7765,6528,,,1010,1296,2436,1556,1661,1871,1397,1138,1691,237,,120,271,1415,7,585,631,11264,88,28,12,1,2,,14056,17,2,87,0,,0,,,2630,4182,325,5259,1897,279,,53,418,4,751,164,667,287,3162,1040,27,701,469,4,429,1300,587,3951,1170,31,105,11,122,6,111,129,10744,1319,172,265,30,66,12,,14293,1119,1046,,,16,113,51,142,269,313,449,812,,,,21,19,98,2,50,66,1909,27,21,100,307,22,11,18,1251,400,8,0,0,0,0,0,104,1473,456,124,8,14,46,521,2,373,104,74,183,203,39,64,45,1,19,317,34,126,,,144,17,186,3,5,88,5,1648,33,5,12,11,1,7,,,2165,2009,1687,27,451,12230,580,1483
106400524,106400524,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY STREET,SAN LUIS OBISPO,93405,,NO,172,,08 - Mid-Coast,San Luis Obispo,General Acute Care,Investor - Corporation,General Medical / Surgical,164,Basic,9361,8636,,,1854,2549,3958,2052,2028,2000,1160,792,1100,504,,138,248,1535,3,386,300,15387,105,74,24,7,,2,17626,73,2,70,0,,0,,14,394,3272,1164,10947,2220,367,,50,376,1,926,281,858,364,5001,688,15,2233,554,33,537,2053,891,2769,1491,75,144,8,188,6,82,242,12925,2017,225,407,70,114,3,,17997,1269,1405,,,110,207,186,287,440,347,369,600,34,94,,19,64,145,,55,55,2336,54,26,98,253,45,2,9,1614,403,170,0,0,0,0,0,294,1217,729,191,243,34,43,381,1,506,125,91,166,425,69,53,96,1,42,392,88,157,,4,201,21,113,13,3,93,6,2057,36,30,55,34,9,3,,,2674,2009,2602,60,12,17119,649,229
106400548,106400548,400548,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS ROAD,TEMPLETON,93465,,NO,170,,08 - Mid-Coast,San Luis Obispo,General Acute Care,Investor - Corporation,General Medical / Surgical,114,Basic,15620,12099,,,3672,3617,4851,3636,3452,2978,1806,1320,1650,737,,134,589,4889,11,240,273,21583,365,100,37,5,,1,27054,39,,19,0,98,0,,1,893,5062,1760,16472,3532,734,,65,625,7,1503,252,1381,514,6974,1652,29,1703,658,38,626,3521,1580,5857,2258,103,179,14,223,10,71,438,20170,3068,238,660,105,166,16,,27719,2167,1799,,,77,232,260,431,575,609,682,1086,,14,,15,73,311,2,32,43,3490,101,56,164,653,83,,9,2329,556,15,0,0,0,0,0,316,2193,939,265,253,53,39,660,,758,172,197,179,535,103,101,115,,68,538,98,350,,,321,43,255,11,7,114,18,2986,56,26,74,40,10,4,1,,3966,2009,3793,167,6,25024,2554,141
106410782,106410782,410782,SAN MATEO MEDICAL CENTER,222 WEST 39TH AVENUE,SAN MATEO,94403,,NO,176e,,04 - West Bay,San Mateo,General Acute Care,City and/or County,General Medical / Surgical,100,Basic,16587,15940,,,2042,2465,6707,5851,5966,5142,2635,869,412,438,,364,262,28167,62,1387,103,2182,236,405,26,,1,,30568,1,,775,1,290,12,18,194,7394,2345,11105,2139,9544,833,1,77,686,10,1719,715,2165,1039,4610,2637,42,1781,2684,6,1090,4000,1815,6617,1184,92,141,8,365,5,,188,27437,2326,104,343,162,148,24,,32527,1239,1667,,,71,399,390,562,622,424,206,184,5,43,,23,35,2539,17,79,4,209,87,35,82,13,79,278,115,1973,214,30,0,0,0,0,0,935,746,121,867,237,25,37,341,1,520,118,114,125,143,44,67,42,9,826,287,104,103,,,78,11,129,6,21,9,1,2575,15,2,7,44,5,1,2,,2906,2009,2177,645,84,18948,12691,888
106410804,106410804,410804,KAISER FND HOSP - REDWOOD CITY,1150 VETERANS BOULEVARD,REDWOOD CITY,94063,,NO,176c,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,213,Basic,10753,9779,1,,2101,2030,2315,2254,2647,2733,2265,1716,2173,299,,2358,1181,5387,76,485,178,10868,69,171,25,38,5,1,19878,35,9,110,21,,0,168,3,254,4845,49,13633,1752,159,,110,678,2,742,259,700,342,5623,1116,16,949,1002,14,619,1329,523,6350,457,22,48,4,79,3,,118,19241,213,25,296,7,9,11,,20533,1553,1369,,,31,73,98,214,391,460,571,1060,5,19,,325,166,343,17,50,5,2016,154,34,174,472,25,1,107,1585,368,2,0,0,0,0,0,42,1806,952,114,8,14,66,695,,441,104,136,305,315,63,102,68,,40,388,70,115,,,241,30,307,3,14,,8,2215,76,6,6,7,7,1,1,,2922,2009,2714,138,70,17955,2205,373
106410806,106410806,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,,NO,176a,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,120,Basic,14405,12884,2,,2790,2390,3189,3033,3375,3660,2990,2668,2717,479,,7709,1987,7197,111,521,151,9615,127,192,48,89,7,,26236,54,30,123,8,,0,371,6,466,6201,61,17831,2732,370,1,122,1093,5,1977,569,1458,453,5733,1196,33,1558,370,20,1091,3133,777,7332,1652,84,328,18,204,7,,191,21622,2341,86,550,31,158,19,,27291,1965,2090,,,25,107,164,313,563,674,915,1294,,,,998,256,638,25,24,3,2111,233,24,215,593,40,,135,2380,435,,0,0,0,0,0,47,2447,1426,117,18,7,66,763,3,779,174,233,412,359,72,112,56,6,75,531,89,318,,,268,17,491,5,9,,27,3117,80,2,13,11,9,6,,,4055,2009,3711,181,163,23773,2407,1111
106410817,106410817,410817,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,94015,,NO,176d,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,250,Basic,11772,9835,,,2721,2272,3635,2948,2607,2339,1569,1443,1500,573,,4674,1388,9015,16,116,1533,4865,253,600,40,2,1,,20580,104,,,0,,0,,27,5663,4679,864,7047,3354,463,,43,421,1,866,269,1103,490,5221,1082,22,2415,581,21,674,2854,1033,4048,1760,154,285,4,251,18,33,175,15801,2148,70,699,19,160,30,,21607,2948,2371,,,36,180,228,385,572,858,1170,1890,,,,2091,329,718,2,11,13,2155,91,65,220,450,36,5,89,3214,1149,,0,0,0,0,0,732,3284,997,178,128,33,62,1399,3,781,240,305,301,452,88,185,130,3,45,772,120,400,,,332,28,372,6,10,22,11,4437,54,4,19,15,5,4,,,5319,2009,3472,377,1470,17048,1782,2777
106410828,106410828,410828,SETON MEDICAL CENTER - COASTSIDE,600 MARINE BOULEVARD,MOSS BEACH,94038,,NO,175.2,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),5,Standby,1949,1730,,,670,476,417,428,571,467,292,146,131,81,,,,2369,,2,1308,,227,9,5,,,,3417,18,,3,0,,0,,,1037,410,205,1488,539,17,,8,74,,187,26,126,128,1070,166,1,398,154,,74,518,222,510,294,44,16,4,24,2,6,73,2492,606,44,49,,22,3,,3679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,2623,987,69
106410852,106410852,410852,PENINSULA MEDICAL CENTER,1783 EL CAMINO REAL,BURLINGAME,94010,,NO,176e,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,229,Basic,18872,15962,3,,4532,3293,4450,4587,4841,4012,2631,2304,3329,858,,4599,1424,6831,40,1348,792,19803,179,186,32,71,1,4,33917,133,25,221,6,,0,54,8,4529,7467,1354,17777,3710,724,,59,772,7,1504,377,1656,1152,9639,1909,43,2109,1225,41,1046,3631,1278,7665,3580,106,273,10,229,14,3,335,24951,4195,201,677,52,205,6,,34837,4363,3628,,,344,387,502,722,1025,966,1265,2724,11,45,,970,225,707,8,144,79,5858,160,93,300,660,165,16,7,5128,1460,2,0,0,0,0,0,495,4590,2387,465,54,68,91,1363,3,1124,308,438,654,834,203,165,205,19,1087,789,186,451,,3,693,54,531,15,24,19,14,6332,104,13,14,145,20,12,1,,7991,2009,7499,192,300,31609,2222,1006
106410891,106410891,410891,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,,NO,176g,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,279,Basic,10640,8138,,,2631,2038,2318,2426,2627,2118,1351,1114,1713,442,,1033,845,5058,,1053,45,10744,83,113,18,9,1,,18438,75,5,8,0,28,0,,,3867,3813,786,8162,2150,308,1,37,355,1,1089,202,797,506,5131,814,24,1945,334,26,453,2514,819,3422,1745,69,80,6,128,2,6,194,13642,2229,146,358,15,156,2,,18778,1619,1363,,,35,103,148,269,344,377,555,1150,1,,,164,92,278,5,131,15,2297,38,12,128,697,25,,65,1613,404,,0,0,0,0,0,154,1904,757,129,38,36,60,742,2,438,110,148,252,363,46,64,48,2,163,356,56,95,1,,249,16,273,1,9,174,3,2162,47,8,7,25,7,,1,,2982,2009,2829,115,38,17174,1537,67
106420483,106420483,420483,GOLETA VALLEY COTTAGE HOSPITAL,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,,NO,181a,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,67,Basic,8004,7681,,,1646,2702,3527,1615,1665,1469,904,759,1151,247,,516,419,4056,21,48,174,10451,,111,,,,,15574,,,,0,,0,,,2473,1960,840,8043,2369,166,,19,394,3,1035,153,801,397,4372,669,17,1080,875,5,739,1816,709,2435,1341,76,129,13,190,8,79,215,10959,2045,205,256,41,102,26,,15685,356,244,,,38,75,46,37,39,55,81,229,,,,16,5,88,,,1,490,28,5,7,34,4,9,1,410,102,,0,0,0,0,0,93,272,191,37,7,6,6,66,,132,37,35,33,130,10,1,6,1,9,77,19,32,,,84,11,26,1,4,21,,413,13,6,4,14,1,2,,,600,2009,550,5,45,14291,93,1301
106420491,106420491,420491,LOMPOC VALLEY MEDICAL CENTER,508 EAST HICKORY,LOMPOC,93436,,NO,179,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,District,General Medical / Surgical,60,Basic,8899,7367,,,2560,2270,3079,1957,1842,1460,929,769,714,686,,237,1344,6903,40,350,139,7253,356,1116,31,,,7,14563,58,,85,0,,24,,26,6164,2513,1798,3370,2421,345,,37,397,4,834,339,823,241,3563,810,36,999,445,21,479,2087,650,4156,1150,96,145,11,205,6,70,129,12091,1734,113,322,95,74,25,,16266,854,703,,,43,111,92,166,186,236,278,379,18,48,,31,101,445,7,15,11,947,78,21,56,84,6,9,8,1037,224,34,0,0,0,0,0,247,840,259,115,96,31,23,250,2,340,82,103,60,159,17,27,39,2,21,273,47,78,,3,121,13,100,11,5,45,4,1190,34,2,10,13,5,4,,,1557,2009,1433,119,5,10836,1387,4043
106420493,106420493,420493,MARIAN MEDICAL CENTER,1400 EAST CHURCH STREET,SANTA MARIA,93454,,NO,180.1,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,167,Basic,26574,21859,3,,9232,6143,7592,5630,5379,4206,2480,2275,2737,2762,,969,1174,27088,28,123,26,19028,200,132,69,2,,,47799,1,1,232,0,,0,,,20808,7815,1808,10943,7062,1105,,77,762,9,2661,633,2325,2419,8495,2455,40,3986,2377,54,1223,6254,1915,11646,2915,176,294,25,480,100,240,236,38729,3644,188,1018,103,245,43,,48436,3008,2797,,,233,340,330,555,744,807,996,1524,107,169,,155,121,2007,,23,2,3497,48,48,295,844,44,75,92,3580,774,5,0,0,0,0,0,955,3158,1098,440,154,131,74,1095,6,991,271,276,828,583,120,121,88,6,42,709,78,362,2,22,327,40,373,35,8,273,11,4509,80,16,73,30,13,15,2,,5805,2009,4881,885,39,28614,9371,10451
106420514,106420514,420514,SANTA BARBARA COTTAGE HOSPITAL,320 WEST PUEBLO STREET,SANTA BARBARA,93105,Level II,NO,181b,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,350,Basic,15140,14695,,,3509,3146,5198,3738,3794,3655,2168,1354,2083,1189,1,492,723,9639,41,110,167,18663,53,462,33,,1,,29171,115,,,0,,0,,,7129,4205,764,11664,6073,633,,78,662,11,1748,313,1342,841,6928,1282,71,2212,1064,43,2370,3152,1279,5806,2399,130,358,29,441,12,261,287,21875,2636,308,663,134,215,87,,29835,3733,3841,,,329,650,553,841,1112,929,1013,1838,126,183,,134,175,1461,13,23,42,5726,44,89,268,433,279,178,3,5523,723,34,0,0,0,0,0,836,3344,2666,547,181,54,76,1350,16,1222,192,281,401,1269,153,214,159,5,1029,693,103,343,,14,562,60,317,81,23,187,17,5850,102,59,187,89,24,15,1,,7574,2009,6887,85,602,25223,445,4167
106420522,106420522,420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG ROAD,SOLVANG,93463,,NO,178.1,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,10,Standby,3046,2649,,,546,596,684,577,741,684,635,506,647,79,,62,54,1010,57,15,51,4446,,46,,,,,5649,,,,0,,0,,,695,1195,349,2582,874,79,1,12,194,,275,84,259,88,1741,179,12,689,191,4,152,497,226,1012,634,32,45,1,9,8,33,119,3743,833,65,102,18,40,13,,5695,129,81,,,2,2,1,3,14,20,52,116,,,,1,2,7,3,,1,196,17,1,8,22,1,1,,129,31,,0,0,0,0,0,19,123,58,7,3,,4,43,,27,21,11,15,11,6,4,3,,,43,9,13,,,15,1,30,,,3,1,157,2,,1,,,,,,210,2009,204,2,4,5330,48,317
106430705,106430705,430705,REGIONAL MEDICAL OF SAN JOSE,225 NORTH JACKSON AVENUE,SAN JOSE,95116,Level II,NO,183b,,07 - Santa Clara,Santa Clara,General Acute Care,Investor - Corporation,General Medical / Surgical,214,Basic,28235,24101,,,11191,7451,8590,6766,5946,4169,2257,1996,1709,2261,,10014,2265,33346,6,743,63,5899,307,1114,137,24,,22,50501,63,3,148,0,,14,3,,8897,5961,19711,9317,8450,1930,,142,687,1,1974,586,2148,948,11644,1753,30,2604,1784,24,1966,7078,1934,15103,3721,158,219,21,1034,1,11,424,39761,4684,258,1653,77,298,16,,52336,4978,4440,,,316,698,715,1004,1139,1290,1735,2203,119,199,,3447,379,3455,4,448,6,1679,346,161,426,878,173,79,79,6004,1247,25,0,0,0,0,0,2222,4607,1589,513,487,496,111,1692,2,1226,476,443,946,1377,100,175,176,9,81,1208,207,674,,19,532,36,426,203,8,13,29,7475,169,46,398,44,18,19,2,,9418,2009,5707,1343,2368,36645,12067,3624
106430743,106430743,430743,EL CAMINO HOSPITAL LOS GATOS,815 POLLARD ROAD,LOS GATOS,95032,,NO,183m,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,143,0,1476,1056,,,252,288,331,402,420,273,177,161,203,25,,107,77,258,13,376,59,1642,11,5,,,,,2509,5,,1,0,,0,,1,138,532,40,1503,319,18,,6,68,,109,39,133,37,745,133,5,266,63,2,34,300,102,472,260,10,28,2,6,,37,22,1733,338,18,58,3,16,1,,2532,209,110,,,2,4,13,21,25,31,67,156,,,,16,3,16,,38,8,238,4,3,8,34,1,3,3,180,83,,0,0,0,0,0,8,232,65,7,7,,9,67,1,51,15,26,23,32,8,10,7,,2,51,4,13,,,40,,21,1,1,14,3,225,5,,1,2,5,1,,,319,2009,311,,8,2488,7,37
106430763,106430763,430763,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,94040,,NO,183a,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,374,Basic,20110,17159,,,5944,3626,5188,5643,4945,3828,2282,2021,2682,1106,4,8125,1379,8118,18,3244,26,16359,443,262,65,4,2,,36266,136,1,90,0,,0,,,6751,6102,2472,17621,4323,953,,51,709,7,1609,371,1822,1034,9399,1938,40,2449,1372,93,1223,4067,1284,8848,3095,111,347,16,205,40,91,330,27027,4571,291,762,99,277,7,,37269,4356,3277,,,133,363,552,707,965,947,1250,2667,13,36,,1416,182,615,6,468,3,4943,123,93,405,358,64,59,120,4936,1475,,0,0,0,0,0,515,4583,2180,227,128,88,120,1429,3,1271,252,384,605,839,158,256,139,4,631,942,156,347,1,8,572,48,533,11,12,248,10,5927,91,24,9,124,20,3,1,,7633,2009,6423,290,920,25923,4779,6567
106430779,106430779,430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 SAMARITAN DRIVE,SAN JOSE,95124,,NO,183m,,07 - Santa Clara,Santa Clara,General Acute Care,Investor - Corporation,General Medical / Surgical,332,Basic,21321,16798,1,,5795,4384,4916,5356,5480,3820,2579,2246,2673,871,,3792,1137,6919,21,1544,436,24271,401,231,58,14,4,14,37252,72,3,69,0,,1,1,,1824,6596,4213,22590,2897,862,,90,784,6,1626,315,1915,443,11041,1785,50,2218,643,47,1062,3930,1261,10042,3798,137,274,21,183,8,3,428,26712,5043,342,795,85,278,13,,38120,4613,3792,1,,285,321,547,867,1078,1125,1347,2318,171,347,,856,196,793,2,253,23,6283,80,63,365,591,223,201,65,5568,1249,1,0,0,0,0,0,351,4293,3349,273,140,164,106,1646,15,1382,324,480,535,954,169,257,235,3,341,1028,202,535,,30,627,63,725,5,12,24,24,6622,139,22,35,51,36,21,,,8406,2009,8115,94,197,37085,555,480
106430837,106430837,430837,OCONNOR HOSPITAL - SAN JOSE,2105 FOREST AVENUE,SAN JOSE,95128,,NO,183j,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,334,Basic,25329,19401,4,,9500,5104,7704,5631,4664,3262,2028,1806,2509,2526,,5075,1884,20786,190,2141,1557,13101,116,169,34,,,,44158,179,2,76,0,,0,,,19532,5745,2190,13032,4235,1032,,111,581,9,1782,411,2489,1350,9298,2290,36,2783,1006,77,725,7773,1713,11268,3181,138,182,19,265,21,226,348,34655,4393,190,797,38,269,12,,44734,3674,3010,,,165,306,330,527,746,827,1160,2289,150,184,,1398,195,1624,21,205,149,3092,99,36,244,854,40,,67,3828,1513,3,0,0,0,0,0,1383,3602,1490,135,74,77,136,1348,5,1160,357,400,530,498,150,197,121,5,69,1025,185,388,,33,403,35,442,4,22,182,11,5482,50,9,8,18,16,2,,,6684,2009,5685,369,630,38935,4256,1543
106430883,106430883,430883,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,95128-2699,Level I,YES,183j,,07 - Santa Clara,Santa Clara,General Acute Care,City and/or County,General Medical / Surgical,524,Comprehensive,30444,34679,,,2371,4634,13935,11157,13370,11030,4979,1904,1011,732,,7298,5068,26831,88,2227,1453,22158,487,1016,75,12,4,,59359,259,10,3503,0,30,0,,368,17359,8334,21289,6104,12037,1293,,108,1852,23,2547,1389,2691,1600,12046,5304,32,2914,1548,30,9040,5933,2903,13870,3465,127,60,28,1611,25,66,296,50801,5061,372,2275,523,255,158,,65123,4713,6364,,,483,1069,1184,1963,2431,1728,949,766,155,349,,1900,700,4349,15,302,160,3651,208,194,289,247,135,,154,8635,1004,211,0,0,0,0,0,4170,2319,1132,3279,177,127,138,1786,11,1627,673,485,662,2153,235,271,360,61,277,1097,287,785,5,37,583,88,631,209,111,100,36,8100,293,81,525,166,71,24,59,,11077,2009,7969,1922,1186,49661,10782,4680
106430905,106430905,430905,STANFORD HOSPITAL,300 PASTEUR DRIVE,PALO ALTO,94305,Level I,YES,183a,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,583,Basic,20064,17573,7,,8152,4675,5728,4194,3675,3272,2119,1483,1723,2621,2,3665,3146,12310,37,6446,1325,10715,1421,224,32,138,,,34858,86,34,45,0,784,0,,22,12505,4868,1421,14766,4084,996,5,224,683,47,1869,407,1936,1581,7264,2816,150,2157,849,135,934,3188,1090,11313,1696,33,27,12,164,4,49,121,32201,2033,336,781,12,143,32,,37644,4574,4303,1,,191,775,768,1190,1358,1320,1305,1971,,,,1278,678,1235,13,210,58,5406,107,85,331,494,257,199,87,6196,1117,5,0,0,0,0,0,994,4285,2759,59,781,67,152,1486,12,1202,305,417,576,1676,176,393,235,28,709,775,126,543,,,530,58,664,86,33,85,22,6756,124,85,304,105,18,7,1,,8878,2009,7992,436,450,30992,5846,806
106431506,106431506,431506,KAISER FND HOSP - SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,95119,,NO,183i,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,243,Basic,17890,14523,1,,3730,3618,4248,3785,4233,3958,3162,2554,2371,755,,3678,1734,12310,97,1277,207,13111,82,670,83,29,7,,30868,33,18,273,54,1,0,289,7,1500,6431,59,20346,4078,579,,117,1184,9,2191,558,1810,506,5248,1480,40,1538,818,22,1422,3250,768,10874,1174,110,185,12,179,18,,138,28575,1344,94,440,38,82,25,,32414,2627,2455,,,112,225,284,497,739,941,1052,1156,28,48,,588,223,1226,9,98,21,2917,222,51,222,499,65,3,64,3427,529,,0,0,0,0,0,171,2684,2065,147,15,45,106,1076,4,993,235,259,335,519,91,126,126,5,62,705,97,284,2,12,295,43,507,14,12,,8,4041,80,8,22,36,8,6,2,,5082,2009,4663,247,172,28776,2890,748
106434138,106434138,434138,ST. LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,95020,,NO,182,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,72,Basic,14315,11672,,,6013,3884,3930,3157,2868,1961,1189,824,817,1344,,434,391,16577,25,1650,25,6885,375,1326,23,2,2,,24025,49,1,64,0,,0,,120,11803,2663,1096,6807,3618,846,,42,331,1,1106,230,1330,863,5572,1259,20,2010,609,69,515,4270,1047,5867,1620,115,218,18,229,13,4,298,19943,2668,186,449,45,145,36,,25987,1177,954,,,67,154,137,225,314,297,300,582,21,34,,89,22,882,1,34,,1103,150,20,64,215,13,,38,1333,298,,0,0,0,0,0,390,895,646,137,63,72,32,326,1,445,135,144,126,192,37,43,31,1,14,320,68,139,,5,151,10,134,4,6,3,6,1759,27,11,6,11,3,,,,2131,2009,1771,319,41,16862,5302,3823
106434153,106434153,434153,KAISER FND HOSP - SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,,NO,183f,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,327,Basic,24152,20768,1,,4874,4223,5576,5822,5938,5896,4239,3626,3797,930,,8948,2000,10062,95,1521,913,21382,50,740,55,63,12,4,43374,134,32,271,16,1,0,166,3,1281,9205,68,30943,3424,559,,173,1171,8,1723,606,1717,499,11439,1458,46,1646,732,38,1000,2317,1323,18466,2781,78,233,10,190,18,,313,36230,3755,217,808,41,211,36,,44921,4614,4203,,1,201,319,485,780,1169,1372,1719,2458,91,224,,1472,321,1440,17,150,27,5391,54,60,430,919,62,1,192,5979,1120,1,0,0,0,0,0,130,4825,3594,263,6,67,150,1870,10,1647,401,458,927,834,148,287,218,12,116,1013,184,449,,27,525,62,948,7,48,,25,6969,139,15,7,29,30,14,,,8818,2009,8135,304,379,40839,2567,1515
