Year,LocationID,MeasureId,Measure,Data_Value,TotalPopulation,Geolocation
2021,98814,CASTHMA,Current asthma among adults aged >=18 years,11.2,466,POINT (-120.1581865 48.20683222)
2021,98814,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.1,466,POINT (-120.1581865 48.20683222)
2021,98815,OBESITY,Obesity among adults aged >=18 years,31.1,7233,POINT (-120.5268838 47.48964583)
2021,98815,CASTHMA,Current asthma among adults aged >=18 years,11.1,7233,POINT (-120.5268838 47.48964583)
2021,98815,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.7,7233,POINT (-120.5268838 47.48964583)
2021,98815,STROKE,Stroke among adults aged >=18 years,3.3,7233,POINT (-120.5268838 47.48964583)
2021,98816,CASTHMA,Current asthma among adults aged >=18 years,11.1,6394,POINT (-120.3293511 47.99842447)
2021,98816,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.2,6394,POINT (-120.3293511 47.99842447)
2021,98816,OBESITY,Obesity among adults aged >=18 years,32.5,6394,POINT (-120.3293511 47.99842447)
2021,98816,STROKE,Stroke among adults aged >=18 years,3.7,6394,POINT (-120.3293511 47.99842447)
2021,98817,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.1,366,POINT (-119.9952229 47.79153913)
2021,98817,OBESITY,Obesity among adults aged >=18 years,33.7,366,POINT (-119.9952229 47.79153913)
2021,98817,STROKE,Stroke among adults aged >=18 years,2.9,366,POINT (-119.9952229 47.79153913)
2021,98817,CASTHMA,Current asthma among adults aged >=18 years,11.0,366,POINT (-119.9952229 47.79153913)
2021,98819,STROKE,Stroke among adults aged >=18 years,5.2,258,POINT (-119.8146359 48.61685819)
2021,98819,CASTHMA,Current asthma among adults aged >=18 years,12.1,258,POINT (-119.8146359 48.61685819)
2021,98819,DIABETES,Diagnosed diabetes among adults aged >=18 years,15.5,258,POINT (-119.8146359 48.61685819)
2021,98819,OBESITY,Obesity among adults aged >=18 years,32.1,258,POINT (-119.8146359 48.61685819)
2021,98821,OBESITY,Obesity among adults aged >=18 years,31.9,519,POINT (-120.5641788 47.55264225)
2021,98821,CASTHMA,Current asthma among adults aged >=18 years,10.9,519,POINT (-120.5641788 47.55264225)
2021,98821,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.3,519,POINT (-120.5641788 47.55264225)
2021,98821,STROKE,Stroke among adults aged >=18 years,2.8,519,POINT (-120.5641788 47.55264225)
2021,98822,CASTHMA,Current asthma among adults aged >=18 years,11.2,1953,POINT (-120.4744768 47.8646576)
2021,98822,STROKE,Stroke among adults aged >=18 years,3.3,1953,POINT (-120.4744768 47.8646576)
2021,98822,OBESITY,Obesity among adults aged >=18 years,31.9,1953,POINT (-120.4744768 47.8646576)
2021,98822,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.0,1953,POINT (-120.4744768 47.8646576)
2021,98823,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.7,11055,POINT (-119.633552 47.32197472)
2021,98823,CASTHMA,Current asthma among adults aged >=18 years,11.6,11055,POINT (-119.633552 47.32197472)
2021,98823,OBESITY,Obesity among adults aged >=18 years,34.5,11055,POINT (-119.633552 47.32197472)
2021,98823,STROKE,Stroke among adults aged >=18 years,3.3,11055,POINT (-119.633552 47.32197472)
2021,98824,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.6,181,POINT (-119.8586839 47.07779324)
2021,98824,STROKE,Stroke among adults aged >=18 years,2.4,181,POINT (-119.8586839 47.07779324)
2021,98824,CASTHMA,Current asthma among adults aged >=18 years,11.3,181,POINT (-119.8586839 47.07779324)
2021,98824,OBESITY,Obesity among adults aged >=18 years,35.9,181,POINT (-119.8586839 47.07779324)
2021,98826,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.3,6504,POINT (-120.8544816 47.78747162)
2021,98826,CASTHMA,Current asthma among adults aged >=18 years,10.5,6504,POINT (-120.8544816 47.78747162)
2021,98826,OBESITY,Obesity among adults aged >=18 years,29.0,6504,POINT (-120.8544816 47.78747162)
2021,98826,STROKE,Stroke among adults aged >=18 years,3.2,6504,POINT (-120.8544816 47.78747162)
2021,98827,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.3,312,POINT (-119.7669914 48.86483045)
2021,98827,STROKE,Stroke among adults aged >=18 years,4.9,312,POINT (-119.7669914 48.86483045)
2021,98827,OBESITY,Obesity among adults aged >=18 years,31.8,312,POINT (-119.7669914 48.86483045)
2021,98827,CASTHMA,Current asthma among adults aged >=18 years,11.6,312,POINT (-119.7669914 48.86483045)
2021,98828,CASTHMA,Current asthma among adults aged >=18 years,11.2,2146,POINT (-120.1760024 47.30571693)
2021,98828,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.6,2146,POINT (-120.1760024 47.30571693)
2021,98828,OBESITY,Obesity among adults aged >=18 years,31.7,2146,POINT (-120.1760024 47.30571693)
2021,98828,STROKE,Stroke among adults aged >=18 years,3.1,2146,POINT (-120.1760024 47.30571693)
2021,98829,STROKE,Stroke among adults aged >=18 years,4.3,564,POINT (-119.8092159 48.31245951)
2021,98829,CASTHMA,Current asthma among adults aged >=18 years,12.3,564,POINT (-119.8092159 48.31245951)
2021,98829,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.3,564,POINT (-119.8092159 48.31245951)
2021,98829,OBESITY,Obesity among adults aged >=18 years,33.2,564,POINT (-119.8092159 48.31245951)
2021,98830,STROKE,Stroke among adults aged >=18 years,5.3,494,POINT (-119.5145566 47.89515171)
2021,98830,OBESITY,Obesity among adults aged >=18 years,34.9,494,POINT (-119.5145566 47.89515171)
2021,98830,DIABETES,Diagnosed diabetes among adults aged >=18 years,15.1,494,POINT (-119.5145566 47.89515171)
2021,98830,CASTHMA,Current asthma among adults aged >=18 years,12.6,494,POINT (-119.5145566 47.89515171)
2021,98831,STROKE,Stroke among adults aged >=18 years,3.4,3708,POINT (-120.1300837 47.93457668)
2021,98831,OBESITY,Obesity among adults aged >=18 years,31.8,3708,POINT (-120.1300837 47.93457668)
2021,98831,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.4,3708,POINT (-120.1300837 47.93457668)
2021,98831,CASTHMA,Current asthma among adults aged >=18 years,10.8,3708,POINT (-120.1300837 47.93457668)
2021,98832,CASTHMA,Current asthma among adults aged >=18 years,11.6,320,POINT (-119.0177016 47.37194028)
2021,98832,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.2,320,POINT (-119.0177016 47.37194028)
2021,98832,OBESITY,Obesity among adults aged >=18 years,34.4,320,POINT (-119.0177016 47.37194028)
2021,98832,STROKE,Stroke among adults aged >=18 years,2.9,320,POINT (-119.0177016 47.37194028)
2021,98833,OBESITY,Obesity among adults aged >=18 years,27.5,150,POINT (-120.6113214 48.68831184)
2021,98833,CASTHMA,Current asthma among adults aged >=18 years,10.1,150,POINT (-120.6113214 48.68831184)
2021,98833,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.7,150,POINT (-120.6113214 48.68831184)
2021,98833,STROKE,Stroke among adults aged >=18 years,2.8,150,POINT (-120.6113214 48.68831184)
2021,98834,CASTHMA,Current asthma among adults aged >=18 years,11.4,239,POINT (-120.0891125 48.11706629)
2021,98834,STROKE,Stroke among adults aged >=18 years,3.9,239,POINT (-120.0891125 48.11706629)
2021,98834,OBESITY,Obesity among adults aged >=18 years,30.2,239,POINT (-120.0891125 48.11706629)
2021,98834,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.2,239,POINT (-120.0891125 48.11706629)
2021,98836,STROKE,Stroke among adults aged >=18 years,2.9,584,POINT (-120.4275857 47.47530956)
2021,98836,OBESITY,Obesity among adults aged >=18 years,32.1,584,POINT (-120.4275857 47.47530956)
2021,98836,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.4,584,POINT (-120.4275857 47.47530956)
2021,98836,CASTHMA,Current asthma among adults aged >=18 years,11.0,584,POINT (-120.4275857 47.47530956)
2021,98837,CASTHMA,Current asthma among adults aged >=18 years,11.9,39722,POINT (-119.3045343 47.14978721)
2021,98837,STROKE,Stroke among adults aged >=18 years,3.1,39722,POINT (-119.3045343 47.14978721)
2021,98837,OBESITY,Obesity among adults aged >=18 years,35.4,39722,POINT (-119.3045343 47.14978721)
2021,98837,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.0,39722,POINT (-119.3045343 47.14978721)
2021,98840,STROKE,Stroke among adults aged >=18 years,4.3,4851,POINT (-119.5668536 48.31475703)
2021,98840,OBESITY,Obesity among adults aged >=18 years,33.1,4851,POINT (-119.5668536 48.31475703)
2021,98840,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.0,4851,POINT (-119.5668536 48.31475703)
2021,98840,CASTHMA,Current asthma among adults aged >=18 years,12.5,4851,POINT (-119.5668536 48.31475703)
2021,98841,STROKE,Stroke among adults aged >=18 years,4.4,9197,POINT (-119.2695542 48.35870616)
2021,98841,OBESITY,Obesity among adults aged >=18 years,32.4,9197,POINT (-119.2695542 48.35870616)
2021,98841,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.0,9197,POINT (-119.2695542 48.35870616)
2021,98841,CASTHMA,Current asthma among adults aged >=18 years,12.7,9197,POINT (-119.2695542 48.35870616)
2021,98843,CASTHMA,Current asthma among adults aged >=18 years,11.9,1817,POINT (-120.148608 47.73764461)
2021,98843,STROKE,Stroke among adults aged >=18 years,3.4,1817,POINT (-120.148608 47.73764461)
2021,98843,OBESITY,Obesity among adults aged >=18 years,37.7,1817,POINT (-120.148608 47.73764461)
2021,98843,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.4,1817,POINT (-120.148608 47.73764461)
2021,98844,CASTHMA,Current asthma among adults aged >=18 years,12.0,4740,POINT (-119.2535105 48.92910637)
2021,98844,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.4,4740,POINT (-119.2535105 48.92910637)
2021,98844,OBESITY,Obesity among adults aged >=18 years,32.2,4740,POINT (-119.2535105 48.92910637)
2021,98844,STROKE,Stroke among adults aged >=18 years,4.4,4740,POINT (-119.2535105 48.92910637)
2021,98845,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.9,128,POINT (-119.909726 47.44575606)
2021,98845,CASTHMA,Current asthma among adults aged >=18 years,10.7,128,POINT (-119.909726 47.44575606)
2021,98845,STROKE,Stroke among adults aged >=18 years,3.6,128,POINT (-119.909726 47.44575606)
2021,98845,OBESITY,Obesity among adults aged >=18 years,33.1,128,POINT (-119.909726 47.44575606)
2021,98846,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.2,1173,POINT (-119.9784115 48.03393421)
2021,98846,CASTHMA,Current asthma among adults aged >=18 years,11.6,1173,POINT (-119.9784115 48.03393421)
2021,98846,OBESITY,Obesity among adults aged >=18 years,31.2,1173,POINT (-119.9784115 48.03393421)
2021,98846,STROKE,Stroke among adults aged >=18 years,3.6,1173,POINT (-119.9784115 48.03393421)
2021,98847,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.0,1920,POINT (-120.6879865 47.41360169)
2021,98847,OBESITY,Obesity among adults aged >=18 years,31.7,1920,POINT (-120.6879865 47.41360169)
2021,98847,STROKE,Stroke among adults aged >=18 years,3.3,1920,POINT (-120.6879865 47.41360169)
2021,98847,CASTHMA,Current asthma among adults aged >=18 years,11.3,1920,POINT (-120.6879865 47.41360169)
2021,98848,OBESITY,Obesity among adults aged >=18 years,36.3,11518,POINT (-119.843288 47.17248813)
2021,98848,STROKE,Stroke among adults aged >=18 years,3.2,11518,POINT (-119.843288 47.17248813)
2021,98848,CASTHMA,Current asthma among adults aged >=18 years,11.7,11518,POINT (-119.843288 47.17248813)
2021,98848,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.7,11518,POINT (-119.843288 47.17248813)
2021,98849,STROKE,Stroke among adults aged >=18 years,4.5,1078,POINT (-119.4039955 48.53822588)
2021,98849,CASTHMA,Current asthma among adults aged >=18 years,12.3,1078,POINT (-119.4039955 48.53822588)
2021,98849,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.5,1078,POINT (-119.4039955 48.53822588)
2021,98849,OBESITY,Obesity among adults aged >=18 years,32.3,1078,POINT (-119.4039955 48.53822588)
2021,98850,STROKE,Stroke among adults aged >=18 years,3.2,1543,POINT (-120.0775798 47.30759212)
2021,98850,CASTHMA,Current asthma among adults aged >=18 years,10.8,1543,POINT (-120.0775798 47.30759212)
2021,98850,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.9,1543,POINT (-120.0775798 47.30759212)
2021,98850,OBESITY,Obesity among adults aged >=18 years,33.4,1543,POINT (-120.0775798 47.30759212)
2021,98851,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.2,4014,POINT (-119.4251054 47.42070199)
2021,98851,STROKE,Stroke among adults aged >=18 years,4.5,4014,POINT (-119.4251054 47.42070199)
2021,98851,CASTHMA,Current asthma among adults aged >=18 years,12.1,4014,POINT (-119.4251054 47.42070199)
2021,98851,OBESITY,Obesity among adults aged >=18 years,36.4,4014,POINT (-119.4251054 47.42070199)
2021,98852,OBESITY,Obesity among adults aged >=18 years,32.7,104,POINT (-120.5511372 48.2528267)
2021,98852,CASTHMA,Current asthma among adults aged >=18 years,11.3,104,POINT (-120.5511372 48.2528267)
2021,98852,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.8,104,POINT (-120.5511372 48.2528267)
2021,98852,STROKE,Stroke among adults aged >=18 years,3.2,104,POINT (-120.5511372 48.2528267)
2021,98855,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.9,5863,POINT (-119.2704437 48.67532522)
2021,98855,CASTHMA,Current asthma among adults aged >=18 years,12.2,5863,POINT (-119.2704437 48.67532522)
2021,98855,OBESITY,Obesity among adults aged >=18 years,32.4,5863,POINT (-119.2704437 48.67532522)
2021,98855,STROKE,Stroke among adults aged >=18 years,4.6,5863,POINT (-119.2704437 48.67532522)
2021,98856,CASTHMA,Current asthma among adults aged >=18 years,11.2,2464,POINT (-120.4623093 48.37486613)
2021,98856,STROKE,Stroke among adults aged >=18 years,3.5,2464,POINT (-120.4623093 48.37486613)
2021,98856,OBESITY,Obesity among adults aged >=18 years,29.3,2464,POINT (-120.4623093 48.37486613)
2021,98856,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.7,2464,POINT (-120.4623093 48.37486613)
2021,98857,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.8,4082,POINT (-119.05059 46.98565564)
2021,98857,STROKE,Stroke among adults aged >=18 years,3.3,4082,POINT (-119.05059 46.98565564)
2021,98857,OBESITY,Obesity among adults aged >=18 years,38.2,4082,POINT (-119.05059 46.98565564)
2021,98857,CASTHMA,Current asthma among adults aged >=18 years,11.9,4082,POINT (-119.05059 46.98565564)
2021,98858,CASTHMA,Current asthma among adults aged >=18 years,11.0,1521,POINT (-119.9088416 47.64658899)
2021,98858,STROKE,Stroke among adults aged >=18 years,3.6,1521,POINT (-119.9088416 47.64658899)
2021,98858,OBESITY,Obesity among adults aged >=18 years,31.6,1521,POINT (-119.9088416 47.64658899)
2021,98858,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.9,1521,POINT (-119.9088416 47.64658899)
2021,98859,CASTHMA,Current asthma among adults aged >=18 years,12.3,238,POINT (-118.9137373 48.80251658)
2021,98859,STROKE,Stroke among adults aged >=18 years,4.3,238,POINT (-118.9137373 48.80251658)
2021,98859,OBESITY,Obesity among adults aged >=18 years,33.1,238,POINT (-118.9137373 48.80251658)
2021,98859,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.3,238,POINT (-118.9137373 48.80251658)
2021,98860,CASTHMA,Current asthma among adults aged >=18 years,11.5,259,POINT (-119.1638903 47.46881749)
2021,98860,STROKE,Stroke among adults aged >=18 years,4.2,259,POINT (-119.1638903 47.46881749)
2021,98860,OBESITY,Obesity among adults aged >=18 years,34.1,259,POINT (-119.1638903 47.46881749)
2021,98860,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.0,259,POINT (-119.1638903 47.46881749)
2021,98862,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.4,2218,POINT (-120.2219266 48.55808922)
2021,98862,STROKE,Stroke among adults aged >=18 years,3.0,2218,POINT (-120.2219266 48.55808922)
2021,98862,OBESITY,Obesity among adults aged >=18 years,26.9,2218,POINT (-120.2219266 48.55808922)
2021,98862,CASTHMA,Current asthma among adults aged >=18 years,10.4,2218,POINT (-120.2219266 48.55808922)
2021,98901,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.3,30169,POINT (-120.4816468 46.64186009)
2021,98901,STROKE,Stroke among adults aged >=18 years,3.7,30169,POINT (-120.4816468 46.64186009)
2021,98901,OBESITY,Obesity among adults aged >=18 years,42.2,30169,POINT (-120.4816468 46.64186009)
2021,98901,CASTHMA,Current asthma among adults aged >=18 years,12.3,30169,POINT (-120.4816468 46.64186009)
2021,98902,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.5,46322,POINT (-120.5337567 46.59661269)
2021,98902,OBESITY,Obesity among adults aged >=18 years,39.1,46322,POINT (-120.5337567 46.59661269)
2021,98902,STROKE,Stroke among adults aged >=18 years,3.5,46322,POINT (-120.5337567 46.59661269)
2021,98902,CASTHMA,Current asthma among adults aged >=18 years,12.0,46322,POINT (-120.5337567 46.59661269)
2021,98903,CASTHMA,Current asthma among adults aged >=18 years,11.5,14517,POINT (-121.0266308 46.53885694)
2021,98903,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.8,14517,POINT (-121.0266308 46.53885694)
2021,98903,OBESITY,Obesity among adults aged >=18 years,37.7,14517,POINT (-121.0266308 46.53885694)
2021,98903,STROKE,Stroke among adults aged >=18 years,3.8,14517,POINT (-121.0266308 46.53885694)
2021,98908,OBESITY,Obesity among adults aged >=18 years,34.5,35240,POINT (-120.72243 46.60718294)
2021,98908,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.7,35240,POINT (-120.72243 46.60718294)
2021,98908,CASTHMA,Current asthma among adults aged >=18 years,10.8,35240,POINT (-120.72243 46.60718294)
2021,98908,STROKE,Stroke among adults aged >=18 years,3.2,35240,POINT (-120.72243 46.60718294)
2021,98921,OBESITY,Obesity among adults aged >=18 years,40.3,516,POINT (-120.3188171 46.4311023)
2021,98921,CASTHMA,Current asthma among adults aged >=18 years,10.8,516,POINT (-120.3188171 46.4311023)
2021,98921,STROKE,Stroke among adults aged >=18 years,1.6,516,POINT (-120.3188171 46.4311023)
2021,98921,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.6,516,POINT (-120.3188171 46.4311023)
2021,98922,OBESITY,Obesity among adults aged >=18 years,31.1,5468,POINT (-121.045845 47.17542005)
2021,98922,STROKE,Stroke among adults aged >=18 years,3.5,5468,POINT (-121.045845 47.17542005)
2021,98922,CASTHMA,Current asthma among adults aged >=18 years,10.8,5468,POINT (-121.045845 47.17542005)
2021,98922,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.8,5468,POINT (-121.045845 47.17542005)
